labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.366278252327082,283.0018346,7.210237825,2,21.00719389,4.309167977
2,6,0.533381772150317,114.790957,4.867861096,2,42.97259149,5.635749703
3,10,0.574802540266255,69.06230164,4.914048386,2,29.49643662,4.591426455
4,14,0.370382105815785,64.32408449,5.047854164,2,32.45786624,5.00518498
5,18,0.427344062864181,65.81318799,4.718681403,2,31.49355404,4.536108606
6,22,0.356503077154923,89.36068083,5.013221926,2,32.85093561,4.842568198
7,26,0.394828010778078,99.41180508,4.6974809,2,28.92085954,4.066995872
8,30,0.278327609121057,55.62981592,5.013152016,2,28.52516855,4.782662991
9,34,0.315211928197309,49.50063722,4.37658073,2,24.96356563,4.61110448
10,38,0.322784779286005,51.13759097,4.394636724,2,18.55736611,4.604459261
11,42,0.390330186394515,32.69994571,3.610404101,2,25.24996867,3.713230687
12,46,0.502660409835372,34.94243345,3.369105153,2,24.14986966,3.63229747
13,50,0.377606646358801,26.68930111,3.28483706,2,34.50494648,3.904229419
14,54,0.432243364460201,19.13982927,3.517590245,2,30.47785273,3.929200526
15,58,0.615839424150187,29.57747543,3.430616272,2,29.68579595,3.371257584
