depth	min	max	median	mean
0	-61	-61	-61	-61
1	-58	-57	-58	-58
2	-56	-53	-54	-54
3	-53	-49	-51	-51
4	-52	-43	-48	-48
5	-49	-41	-46	-46
6	-47	-38	-43	-43
7	-45	-36	-41	-41
8	-43	-32	-38	-38
9	-41	-31	-37	-37
10	-40	-29	-35	-35
11	-38	-27	-33	-33
12	-37	-25	-32	-31
13	-36	-24	-30	-30
14	-35	-22	-29	-29
15	-33	-21	-28	-27
16	-32	-19	-26	-26
17	-30	-17	-24	-24
18	-29	-15	-23	-22
19	-26	-13	-20	-20
20	-24	-10	-18	-18
21	-22	-6	-15	-15
22	-19	-3	-12	-12
23	-15	1	-8	-8
24	-12	6	-4	-4
25	-7	14	2	2
26	-3	23	8	9
27	2	27	12	13
28	6	32	17	17
29	8	37	20	20
30	10	42	23	24
31	13	47	27	28
32	17	53	30	31
33	20	59	34	36
34	23	66	39	40
35	27	72	44	45
36	30	80	49	50
37	35	88	55	57
38	39	97	62	63
39	43	105	68	69
40	47	113	73	75
41	51	119	79	80
42	54	127	84	85
43	59	134	89	91
44	62	142	94	96
45	67	148	100	102
46	71	156	106	108
47	76	162	112	113
48	79	169	117	119
49	83	176	122	124
50	87	183	127	129
51	90	189	132	134
52	94	196	137	139
53	98	203	142	144
54	101	209	147	149
55	105	215	152	154
56	108	222	157	159
57	111	229	162	164
58	114	235	167	169
