iteration,logOdds,memory,depth_code,accretion
1,-58.9943,0.112842,accRate[2],5.8328
1,-58.9943,0.112842,accRate[4],5.67382
1,-58.9943,0.112842,accRate[6],3.64603
1,-58.9943,0.112842,accRate[8],5.45262
1,-58.9943,0.112842,accRate[10],1.89065
1,-58.9943,0.112842,accRate[12],4.98476
1,-58.9943,0.112842,accRate[14],2.19243
1,-58.9943,0.112842,accRate[16],3.72159
2,-58.9911,0.554422,accRate[2],4.01207
2,-58.9911,0.554422,accRate[4],6.49806
2,-58.9911,0.554422,accRate[6],6.40915
2,-58.9911,0.554422,accRate[8],3.01042
2,-58.9911,0.554422,accRate[10],2.15985
2,-58.9911,0.554422,accRate[12],3.28295
2,-58.9911,0.554422,accRate[14],2.89768
2,-58.9911,0.554422,accRate[16],3.04537
3,-59.0039,0.104365,accRate[2],3.14063
3,-59.0039,0.104365,accRate[4],6.27361
3,-59.0039,0.104365,accRate[6],3.95914
3,-59.0039,0.104365,accRate[8],10.7192
3,-59.0039,0.104365,accRate[10],1.03463
3,-59.0039,0.104365,accRate[12],3.37084
3,-59.0039,0.104365,accRate[14],2.43985
3,-59.0039,0.104365,accRate[16],0.928395
4,-59.0079,0.0343269,accRate[2],4.51756
4,-59.0079,0.0343269,accRate[4],4.75253
4,-59.0079,0.0343269,accRate[6],1.61964
4,-59.0079,0.0343269,accRate[8],4.86209
4,-59.0079,0.0343269,accRate[10],14.4405
4,-59.0079,0.0343269,accRate[12],1.61024
4,-59.0079,0.0343269,accRate[14],2.05516
4,-59.0079,0.0343269,accRate[16],5.63117
5,-59.0064,0.40148,accRate[2],4.12131
5,-59.0064,0.40148,accRate[4],3.46357
5,-59.0064,0.40148,accRate[6],1.54467
5,-59.0064,0.40148,accRate[8],2.71954
5,-59.0064,0.40148,accRate[10],2.74013
5,-59.0064,0.40148,accRate[12],3.24563
5,-59.0064,0.40148,accRate[14],6.12954
5,-59.0064,0.40148,accRate[16],12.3682
6,-58.9955,0.452532,accRate[2],3.60212
6,-58.9955,0.452532,accRate[4],4.52458
6,-58.9955,0.452532,accRate[6],1.72383
6,-58.9955,0.452532,accRate[8],2.73368
6,-58.9955,0.452532,accRate[10],5.38548
6,-58.9955,0.452532,accRate[12],3.18818
6,-58.9955,0.452532,accRate[14],5.97658
6,-58.9955,0.452532,accRate[16],8.10089
7,-59.0175,0.719542,accRate[2],5.71408
7,-59.0175,0.719542,accRate[4],5.19494
7,-59.0175,0.719542,accRate[6],4.92216
7,-59.0175,0.719542,accRate[8],6.54998
7,-59.0175,0.719542,accRate[10],7.4201
7,-59.0175,0.719542,accRate[12],7.97362
7,-59.0175,0.719542,accRate[14],10.5068
7,-59.0175,0.719542,accRate[16],12.5776
8,-58.9848,0.5272,accRate[2],8.72414
8,-58.9848,0.5272,accRate[4],7.462
8,-58.9848,0.5272,accRate[6],3.35145
8,-58.9848,0.5272,accRate[8],6.00042
8,-58.9848,0.5272,accRate[10],6.89109
8,-58.9848,0.5272,accRate[12],5.84432
8,-58.9848,0.5272,accRate[14],6.73947
8,-58.9848,0.5272,accRate[16],4.58658
9,-58.9942,0.523137,accRate[2],3.43312
9,-58.9942,0.523137,accRate[4],4.73973
9,-58.9942,0.523137,accRate[6],7.87431
9,-58.9942,0.523137,accRate[8],7.90586
9,-58.9942,0.523137,accRate[10],10.9176
9,-58.9942,0.523137,accRate[12],5.88626
9,-58.9942,0.523137,accRate[14],8.5972
9,-58.9942,0.523137,accRate[16],10.3325
10,-59.0049,0.540535,accRate[2],3.98343
10,-59.0049,0.540535,accRate[4],6.63105
10,-59.0049,0.540535,accRate[6],7.52593
10,-59.0049,0.540535,accRate[8],3.11751
10,-59.0049,0.540535,accRate[10],3.45125
10,-59.0049,0.540535,accRate[12],3.917
10,-59.0049,0.540535,accRate[14],3.53871
10,-59.0049,0.540535,accRate[16],3.03189
11,-59.0111,0.76338,accRate[2],4.63121
11,-59.0111,0.76338,accRate[4],3.90191
11,-59.0111,0.76338,accRate[6],4.33309
11,-59.0111,0.76338,accRate[8],4.99418
11,-59.0111,0.76338,accRate[10],4.75693
11,-59.0111,0.76338,accRate[12],3.95476
11,-59.0111,0.76338,accRate[14],3.75859
11,-59.0111,0.76338,accRate[16],4.41463
12,-59.0052,0.258252,accRate[2],4.30172
12,-59.0052,0.258252,accRate[4],2.9218
12,-59.0052,0.258252,accRate[6],1.85751
12,-59.0052,0.258252,accRate[8],3.32637
12,-59.0052,0.258252,accRate[10],6.9886
12,-59.0052,0.258252,accRate[12],2.68665
12,-59.0052,0.258252,accRate[14],1.26518
12,-59.0052,0.258252,accRate[16],2.07485
13,-58.9985,0.851295,accRate[2],4.17674
13,-58.9985,0.851295,accRate[4],4.32506
13,-58.9985,0.851295,accRate[6],4.24802
13,-58.9985,0.851295,accRate[8],3.93325
13,-58.9985,0.851295,accRate[10],3.96129
13,-58.9985,0.851295,accRate[12],2.65957
13,-58.9985,0.851295,accRate[14],3.04053
13,-58.9985,0.851295,accRate[16],3.19411
14,-59.0078,0.561003,accRate[2],2.61612
14,-59.0078,0.561003,accRate[4],2.77208
14,-59.0078,0.561003,accRate[6],3.24235
14,-59.0078,0.561003,accRate[8],2.24624
14,-59.0078,0.561003,accRate[10],3.46585
14,-59.0078,0.561003,accRate[12],4.08903
14,-59.0078,0.561003,accRate[14],5.28713
14,-59.0078,0.561003,accRate[16],2.82438
15,-58.9906,0.314332,accRate[2],2.55558
15,-58.9906,0.314332,accRate[4],2.61765
15,-58.9906,0.314332,accRate[6],5.77325
15,-58.9906,0.314332,accRate[8],8.48552
15,-58.9906,0.314332,accRate[10],4.61148
15,-58.9906,0.314332,accRate[12],3.18932
15,-58.9906,0.314332,accRate[14],3.00219
15,-58.9906,0.314332,accRate[16],1.94413
16,-58.9861,0.365509,accRate[2],2.79364
16,-58.9861,0.365509,accRate[4],4.45571
16,-58.9861,0.365509,accRate[6],7.93829
16,-58.9861,0.365509,accRate[8],9.23914
16,-58.9861,0.365509,accRate[10],3.24007
16,-58.9861,0.365509,accRate[12],6.9304
16,-58.9861,0.365509,accRate[14],1.57338
16,-58.9861,0.365509,accRate[16],3.29967
17,-58.9952,0.839437,accRate[2],4.47115
17,-58.9952,0.839437,accRate[4],5.11469
17,-58.9952,0.839437,accRate[6],5.01343
17,-58.9952,0.839437,accRate[8],4.12986
17,-58.9952,0.839437,accRate[10],4.72391
17,-58.9952,0.839437,accRate[12],5.3579
17,-58.9952,0.839437,accRate[14],6.28862
17,-58.9952,0.839437,accRate[16],6.21154
18,-58.9987,0.374709,accRate[2],1.37996
18,-58.9987,0.374709,accRate[4],1.32319
18,-58.9987,0.374709,accRate[6],3.21396
18,-58.9987,0.374709,accRate[8],8.21656
18,-58.9987,0.374709,accRate[10],1.33879
18,-58.9987,0.374709,accRate[12],1.70774
