labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1,0.5415,34.51833340237,1.68833333671,1,7.53666668174,0.5316666677299999
2,2,0.4045,90.51833351437,2.9416666725499994,1,10.49666668766,0.7000000014
3,3,0.2779,88.64666684395999,3.66166667399,1,11.55166668977,0.9800000019599998
4,4,0.1523,151.47666696961997,7.33166668133,1,27.43666672154,2.28500000457
5,5,0.6743,30.77333339488,1.51166666969,1,8.02833334939,0.51500000103
6,6,0.7575,24.66166671599,1.06333333546,1,8.46166668359,0.33500000066999996
7,7,0.7976,20.04166670675,0.9166666685,1,8.018333349370002,0.31500000063
8,8,0.7957,20.77166670821,1.04833333543,1,8.911666684489997,0.31500000063
9,9,0.7021,43.86333342106,2.01333333736,1,10.96333335526,0.6416666679499999
10,10,0.7721,49.12666676492,2.0583333374499997,1,15.76833336487,0.6733333346799999
11,11,0.819,32.543333398419996,1.79333333692,1,13.111666692889996,0.61500000123
12,12,1.0943,21.65500004331,1.3083333359499998,1,11.58166668983,0.49333333431999993
13,13,0.9939,22.44333337822,0.9666666686,1,13.58666669384,0.37833333409
14,14,1.4348,22.40500004481,1.04333333542,1,15.06000003012,0.39833333413
15,15,1.4122,18.630000037259997,0.94666666856,1,15.190000030379998,0.38500000077
16,16,1.3811,15.5666666978,0.95833333525,1,12.67000002534,3.958333341249999
17,17,1.4779,13.77166669421,0.76500000153,1,11.54166668975,3.26000000652
18,18,1.4001,13.80166669427,0.8100000016199999,1,11.061666688789998,3.3633333400599996
19,19,1.6949,12.201666691069995,0.87166666841,1,10.87333335508,2.6000000052
20,20,1.5797,10.945000021889998,0.89166666845,1,10.80333335494,2.5233333383799996
