labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.424338398520848,201.465739,7.98702178,2,20.71122665,6.710900257
2,6,0.489368972235529,160.6235559,7.479707814,2,17.36003312,6.693024818
3,10,0.388764753829007,145.5212847,7.628131861,2,30.89039381,6.726134137
4,14,0.48544377262921,109.5197982,7.226562338,2,30.5819972,4.704922646
5,18,0.76014594859056706,56.45074323,6.052705511,2,32.16142011,6.472738638
6,22,0.566815406531055,55.96680048,6.410294328,2,27.13355098,6.85903891
7,26,0.578910482409479,51.61818952,5.369267941,2,44.78375296,5.573089257
8,30,1.05205812085079,35.70785187,6.402787232,2,31.32168253,6.848470778
9,34,1.1674494559547,41.44075879,5.238298161,2,34.18539254,6.427226391
10,38,1.13894228037277,36.85046743,6.160412488,2,30.62460532,6.037422191
11,42,1.03272221168101,27.35865199,6.253406169,2,35.41280998,5.916636556
12,46,1.06419018866919,41.20487333,6.096063451,2,47.64317021,5.855585166
