labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval
1,1.163,0.23523704236492193,197.57834757834755,7.774159148464705,1.163
2,2.326,0.1953647218456403,214.61551792434145,7.6474662887040354,1.163
3,3.489,0.1953647218456403,208.50400571469908,8.540825737847223,1.1629999999999998
4,4.652,0.14938375521163863,185.57787698412696,7.483465608465607,1.1630000000000003
5,5.815,0.3215647195646254,159.2951634196817,7.995689270677229,1.1630000000000003
6,6.978,0.3215647195646254,120.85023928422802,6.8346522142460815,1.1629999999999994
7,8.141,0.254945259487864,159.0958757974977,8.762842820449084,1.1630000000000003
8,9.304,0.27139373115538057,140.18890283005717,8.822232678098425,1.1630000000000003
9,10.467,0.22446047777530104,99.97094441875996,9.957017003133506,1.1630000000000003
10,11.63,0.3097612867565604,99.76483337700904,8.019048087002094,1.1630000000000003
11,12.793,0.20847050935757985,111.08104512558536,8.665059599829716,1.1629999999999985
12,13.956,0.25359658641283,97.82956525032188,7.567018385972885,1.1630000000000003
13,15.119,0.2987226634680802,96.52591699416458,8.747553689809854,1.1630000000000003
14,16.282,0.2864564711371994,72.11888227513226,6.904100529100528,1.1630000000000003
15,17.445,0.2741902788063187,67.5925925925926,7.20525956284153,1.1630000000000003
16,18.608,0.2741902788063187,51.642972571628235,6.7363032844164925,1.1630000000000003
17,19.771,0.2556051432823938,44.408449471808574,6.87089736858852,1.1630000000000003
18,20.934,0.2556051432823938,61.87794612794613,6.2520075757575775,1.1630000000000003
19,22.097,0.2556051432823938,27.591507523148145,6.16168529369213,1.1630000000000003
20,23.26,0.2556051432823938,34.44843008827317,6.116298338202493,1.1630000000000003
21,24.423,0.2556051432823938,30.965642037977062,6.980307623613461,1.1629999999999967
22,25.586,0.2556051432823938,50.86888672784094,6.473173914488995,1.1630000000000003
23,26.749,0.2556051432823938,25.855884226681727,6.235535574667709,1.1630000000000003
24,27.912,0.2556051432823938,34.72460658082975,6.0120420044508025,1.1630000000000003
25,29.075,0.2556051432823938,19.69306182239769,6.802934252992416,1.1630000000000003
26,30.238,0.2556051432823938,22.733955175853524,6.089352656305304,1.1630000000000003
27,31.401,0.2556051432823938,19.68793675751223,8.060274963118253,1.1630000000000003
28,32.564,0.2556051432823938,27.278234053934984,5.892098555649957,1.1630000000000003
29,33.727000000000004,0.2556051432823938,27.562096749177982,6.477764982319002,1.1630000000000038
30,34.89,0.2556051432823938,28.09317129629629,5.744212029569893,1.1629999999999967
31,36.053,0.2556051432823938,26.98539035692808,6.531691075029182,1.1629999999999967
32,47.683,0.2556051432823938,23.417112640163097,6.166506328576281,1.1629999999999967
33,60.476,0.2556051432823938,26.644382972183795,4.913668293120229,2.3260000000000005
34,72.10600000000001,0.2556051432823938,10.756798198964765,4.279156769245314,2.3260000000000076
35,83.736,0.2556051432823938,12.15009985475672,5.196213689179376,2.3260000000000076
36,94.203,0.2556051432823938,11.404621084499134,4.314374588002638,1.1629999999999967
