labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.276949967778505,181.3080798,8.228379209,2,63.26880038,5.871536399
2,6,0.411574126852955,175.8410381,7.924460146,2,54.677926,5.387552457
3,10,0.401221790904292,169.71569,7.697687885,2,48.64872982,5.183881046
4,14,0.477583419592763,119.1593972,6.534164351,2,62.06944927,7.003199068
5,18,0.537927870430032,100.9938741,7.231660124,2,65.41721252,6.756707397
6,22,0.590054858421532,88.20100307,6.199805255,2,56.10688899,4.503562996
7,26,0.564629900226665,104.4792498,6.440501701,2,57.10528667,5.980621239
8,30,0.452500526895696,89.22324995,6.023510545,2,54.50442341,4.851719508
9,34,0.373177863033972,86.95082349,6.091335162,2,49.87273355,5.412544727
10,38,0.363844701091098,74.20214027,6.604378977,2,48.54644674,6.766429524
11,42,0.361958228563356,74.9038264,6.022418203,2,42.62326991,5.160202168
12,46,0.368875684869559,71.34820768,6.01731872,2,56.96653872,6.908707887
13,50,0.375033213067459,58.17861786,5.560194248,2,43.741146,7.27125544
