depth	min	max	median	mean
0	-59	-59	-59	-59
1	-58	-51	-55	-55
2	-56	-42	-51	-51
3	-54	-34	-47	-46
4	-52	-26	-43	-42
5	-49	-19	-38	-37
6	-47	-10	-34	-32
7	-44	-3	-29	-28
8	-42	5	-24	-23
9	-39	12	-19	-18
10	-36	20	-15	-13
11	-34	26	-10	-8
12	-31	34	-5	-3
13	-28	41	0	1
14	-26	48	4	6
15	-23	55	9	11
16	-21	62	14	16
17	-18	69	19	21
18	-15	78	24	26
19	-13	84	29	31
20	-10	91	34	36
21	-8	98	39	40
22	-6	106	43	45
23	-4	115	48	50
24	-2	124	53	55
