labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval
1,2,0.03,140.66666694799997,13.000000026,2
2,4,0.06,175.33333368399997,12.333333358,2
3,6,0.15,263.666667194,17.166666700999997,2
4,8,0.17,208.166667083,9.833333353,2
5,10,0.42,130.00000026,8.833333351,2
6,12,0.5,74.666666816,5.333333344,2
7,14,0.79,74.833333483,7.500000015,2
8,16,0.85,73.000000146,4.833333343,2
