depth	min	max	median	mean
0	-60	-60	-60	-60
1	-60	-59	-60	-60
2	-60	-59	-59	-59
3	-59	-58	-58	-58
4	-58	-56	-57	-57
5	-55	-49	-52	-52
6	-51	-41	-47	-47
7	-47	-31	-41	-40
8	-44	-21	-34	-34
9	-38	-3	-24	-23
10	-33	16	-14	-13
11	-32	22	-11	-9
12	-31	28	-8	-6
13	-29	34	-4	-2
14	-27	42	1	2
15	-24	48	5	7
16	-21	55	10	12
