labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval
1,3,0.13,275.50000055099997,11.833333357,3
2,6,0.26,153.166666973,11.166666689,3
3,9,0.45,92.000000184,7.333333347999999,3
4,12,0.39,81.000000162,6.66666668,3
5,15,0.51,64.333333462,4.833333343,3
6,19,0.66,56.66666677999999,4.3333333419999995,4
