labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.372634628,98.94,8.806,0,20.96,1.427
2,4,0.40055457,79.35,7.459,0,20.04,1.3415
3,6,0.661985625,31.68,4.461,0,20.135,1.079
4,8,0.575497312,49.84,5.614,0,21.020000000000003,1.2065
5,10,0.454416349,63.73,6.859,0,21.075,1.316
6,12,0.498702917,60.97,6.139,0,20.815,1.1855
7,14,0.546712717,61.12,6.247,0,25.955,1.3544999999999998
8,16,0.50055299,67.99,6.335,0,25.29,1.3195
9,18,0.465424614,76.85,6.898,0,21.35,1.2075
10,20,0.62442631,40.1,4.743,0,22.104999999999997,1.142
11,22,0.508000153,68.14,6.555,0,23.08,1.276
12,24,0.523206464,71.64,6.806,0,23.41,1.2975
13,26,0.516804981,74.37,7.104,0,24.78,1.3555
14,28,0.585148897,59.3,6.086,0,24.39,1.3224999999999998
15,30,0.583533966,62.28,6.174,0,25.205,1.3195
16,32,0.556999484,58.14,6.11,0,24.545,1.311
17,34,0.537840736,62.5,6.345,0,24.085,1.3050000000000002
18,36,0.479917697,82.03,7.462,0,24,1.3464999999999998
19,38,0.486180011,97.16,8.389,0,21.97,1.3235
20,40,0.451804767,106.9,8.865,0,23.055,1.3815
21,42,0.451117733,94.31,8.16,0,25.305,1.433
22,44,0.433404389,85.61,8.136,0,24.615,1.4345
23,46,0.431588109,98.19,8.435,0,24.98,1.4225
24,48,0.498242343,75.69,7.129,0,24.995,1.3705
25,50,0.539561452,66.6,8.107,0,26.68,1.9845
26,52,0.50457707,68.64,7.84,0,22.145,1.8165
27,54,0.480804929,63.42,8.368,0,22.895,1.9605
28,56,0.47392037,71.45,9.15,2,22.665,2.0955
29,58,0.488342683,58.16,8.283,2,23.4,2.0365
30,60,0.425514417,78.06,8.682,2,24.86,1.9975
31,62,0.441785334,73.7,9.416,2,25.88,2.2184999999999997
32,64,0.443088434,72.51,9.201,2,23.965000000000003,2.1635
33,66,0.500872939,60.51,7.86,2,24.91,1.9545
34,68,0.495742096,56.96,8.389,2,22.625,2.0365
35,70,0.478019705,71.12,8.703,2,23.73,2.0595
36,72,0.544319104,45.89,6.446,2,25.035,1.734
37,74,0.408745207,77.37,8.26,2,22.47,1.907
38,76,0.400475391,74.07,8.896,2,22.02,2.03
39,78,0.403815033,64.06,8.276,2,22.425,1.9165
40,80,0.450773312,48.77,7.433,2,22.695,1.886
