labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1,0.29637833502572747,57.34585460453978,3.008409268045665,1,NA,NA
2,2,0.14868254783644866,57.633037240634245,3.166936264981949,1,NA,NA
3,3,0.1600143797845916,55.54582967333853,2.9392579106775765,1,NA,NA
4,4,0.13760536379725272,54.0728973778804,2.4257567008580296,1,NA,NA
5,5,0.48201666064811416,29.664628965308385,1.5081027685759734,1,17.45,1.49
6,6,0.6943930167099392,23.35061571655512,1.4364112948115395,1,NA,NA
7,7,0.4622814477047192,20.245773677417205,1.2081924545615663,1,NA,NA
8,8,0.5972448394466464,20.2529834397868,1.073287999704982,1,NA,NA
9,9,0.7623840083987969,21.214346209712136,1.2438186304441765,1,NA,NA
10,10,0.5762363869585162,18.61470621198456,1.1854380236226705,1,NA,NA
11,12,0.7998172510140108,17.590196683678723,1.0319379371789854,1,NA,NA
12,14,0.7128549901085992,18.150684805403245,1.188186253032406,1,19.4,1.66
13,18,0.7551265429938065,17.2601822737058,1.0816992949872355,1,NA,NA
14,20,0.6835704805796905,16.893699536384375,0.9007489829702447,1,NA,NA
