depth	min	max	median	mean
0	-59	-59	-59	-59
1	-57	-50	-55	-55
2	-56	-42	-51	-50
3	-53	-34	-46	-45
4	-51	-25	-41	-40
5	-48	-17	-36	-35
6	-46	-9	-31	-30
7	-43	-2	-27	-26
8	-41	7	-22	-21
9	-39	14	-18	-16
10	-37	23	-13	-11
11	-35	31	-9	-7
12	-33	39	-4	-2
13	-31	47	1	3
14	-29	55	5	7
15	-27	65	10	12
16	-25	74	15	17
