iteration,logOdds,memory,depth_code,accretion
1,-58.9976,0.735371,accRate[2],5.26991
1,-58.9976,0.735371,accRate[4],3.98199
1,-58.9976,0.735371,accRate[6],4.55556
1,-58.9976,0.735371,accRate[8],4.92773
1,-58.9976,0.735371,accRate[10],5.38779
1,-58.9976,0.735371,accRate[12],5.82225
1,-58.9976,0.735371,accRate[14],5.99072
1,-58.9976,0.735371,accRate[16],3.67565
1,-58.9976,0.735371,accRate[18],0.924301
2,-58.9818,0.926868,accRate[2],7.87755
2,-58.9818,0.926868,accRate[4],8.17521
2,-58.9818,0.926868,accRate[6],8.7765
2,-58.9818,0.926868,accRate[8],9.18674
2,-58.9818,0.926868,accRate[10],9.81043
2,-58.9818,0.926868,accRate[12],10.336
2,-58.9818,0.926868,accRate[14],9.99492
2,-58.9818,0.926868,accRate[16],10.6323
2,-58.9818,0.926868,accRate[18],11.0811
3,-59.0134,0.659554,accRate[2],8.59848
3,-59.0134,0.659554,accRate[4],2.57893
3,-59.0134,0.659554,accRate[6],3.11367
3,-59.0134,0.659554,accRate[8],3.13135
3,-59.0134,0.659554,accRate[10],3.4006
3,-59.0134,0.659554,accRate[12],3.12971
3,-59.0134,0.659554,accRate[14],3.58838
3,-59.0134,0.659554,accRate[16],4.59324
3,-59.0134,0.659554,accRate[18],2.21745
4,-59.0083,0.569804,accRate[2],7.20233
4,-59.0083,0.569804,accRate[4],4.16888
4,-59.0083,0.569804,accRate[6],3.89125
4,-59.0083,0.569804,accRate[8],6.35753
4,-59.0083,0.569804,accRate[10],5.26952
4,-59.0083,0.569804,accRate[12],2.71561
4,-59.0083,0.569804,accRate[14],4.26481
4,-59.0083,0.569804,accRate[16],3.68142
4,-59.0083,0.569804,accRate[18],2.09508
5,-58.9992,0.431332,accRate[2],9.41277
5,-58.9992,0.431332,accRate[4],2.1937
5,-58.9992,0.431332,accRate[6],3.20291
5,-58.9992,0.431332,accRate[8],4.81092
5,-58.9992,0.431332,accRate[10],6.49559
5,-58.9992,0.431332,accRate[12],5.83348
5,-58.9992,0.431332,accRate[14],12.2486
5,-58.9992,0.431332,accRate[16],7.61123
5,-58.9992,0.431332,accRate[18],2.1175
6,-58.9973,0.898302,accRate[2],4.20195
6,-58.9973,0.898302,accRate[4],4.32837
6,-58.9973,0.898302,accRate[6],4.63122
6,-58.9973,0.898302,accRate[8],4.92095
6,-58.9973,0.898302,accRate[10],5.02943
6,-58.9973,0.898302,accRate[12],4.86721
6,-58.9973,0.898302,accRate[14],5.16242
6,-58.9973,0.898302,accRate[16],5.08961
6,-58.9973,0.898302,accRate[18],4.75789
7,-58.9882,0.930774,accRate[2],2.79659
7,-58.9882,0.930774,accRate[4],2.82995
7,-58.9882,0.930774,accRate[6],2.95422
7,-58.9882,0.930774,accRate[8],3.03299
7,-58.9882,0.930774,accRate[10],2.8742
7,-58.9882,0.930774,accRate[12],3.05178
7,-58.9882,0.930774,accRate[14],3.13786
7,-58.9882,0.930774,accRate[16],3.02625
7,-58.9882,0.930774,accRate[18],2.96858
8,-58.9851,0.31623,accRate[2],8.81664
8,-58.9851,0.31623,accRate[4],5.43475
8,-58.9851,0.31623,accRate[6],7.04973
8,-58.9851,0.31623,accRate[8],2.46939
8,-58.9851,0.31623,accRate[10],3.11711
8,-58.9851,0.31623,accRate[12],1.81652
8,-58.9851,0.31623,accRate[14],1.98111
8,-58.9851,0.31623,accRate[16],1.50317
8,-58.9851,0.31623,accRate[18],3.1975
9,-58.9831,0.894803,accRate[2],4.77181
9,-58.9831,0.894803,accRate[4],4.1326599999999996
9,-58.9831,0.894803,accRate[6],4.19036
9,-58.9831,0.894803,accRate[8],4.47089
