depth	min	max	median	mean
0	-68	-68	-68	-68
1	-66	-65	-66	-66
2	-64	-63	-63	-63
3	-61	-60	-61	-61
4	-59	-57	-58	-58
5	-55	-53	-54	-54
6	-52	-49	-51	-51
7	-48	-45	-47	-47
8	-44	-41	-43	-43
9	-42	-38	-40	-40
10	-39	-35	-37	-37
11	-36	-32	-34	-34
12	-33	-29	-31	-31
13	-31	-26	-28	-28
14	-28	-23	-25	-25
15	-25	-19	-22	-22
16	-22	-16	-19	-19
17	-19	-12	-15	-15
18	-15	-7	-12	-11
19	-13	-4	-9	-9
20	-10	-1	-6	-6
21	-7	3	-3	-3
22	-4	7	1	1
23	0	12	5	5
24	3	18	10	10
25	7	23	14	14
26	11	28	18	19
27	14	33	23	23
28	18	40	28	28
29	22	46	32	33
30	26	52	37	37
31	30	59	42	42
32	33	66	46	47
33	36	71	50	51
34	38	76	53	54
35	41	81	57	58
36	43	87	61	62
37	46	93	65	66
38	49	100	70	71
39	53	107	75	76
40	56	114	80	81
41	60	121	86	87
42	63	130	92	93
43	67	137	98	99
44	69	145	103	104
45	72	152	108	109
46	75	160	113	114
47	78	168	118	119
48	80	178	123	124
