labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.38,206.5,6.65,2,35.92,3.21
2,4,0.41,145.68,6.4,2,31.57,3.31
3,6,0.39,127.69,6.06,2,25.08,3.33
4,8,0.39,125.59,6.06,2,34.3,3.3
5,10,0.35,127.3,6.02,2,32.66,3.29
6,12,0.36,111.38,6.18,2,40.58,3.47
7,14,0.32,110.92,6.12,2,36.57,3.49
8,16,0.28,116.84,5.2,2,39.59,3.68
9,18,0.23,120.18,6.21,2,34.24,3.77
10,20,0.19,82.42,6.83,2,47.82,4.5
11,22,0.19,64.45,5.06,2,45.59,4.56
12,24,0.15,49.67,5.72,2,32.99,5.74
13,26,0.13,49.93,5.97,2,41.11,6.01
14,28,0.13,72.56,5.94,2,39.38,5.57
15,30,0.14,86.34,6.41,2,36.5,5.26
16,32,0.14,110.85,6.64,2,41.6,4.99
17,34,0.14,56.58,5.43,2,32.5,5.23
18,36,0.2,88.86,5.56,2,33.49,3.44
19,38,0.2,39.32,4.86,2,38.47,3.53
20,40,0.14,32.76,4.45,2,39.56,4.79
21,42,0.13,18.09,4.95,2,50.78,5.48
22,44,0.13,29.75,6.87,2,58.84,7.13
23,46,0.12,27.82,6.52,2,44.4,7.2
24,48,0.12,19.18,6.94,2,50.3,6.8
25,50,0.11,15.81,7,2,50.82,7.37
