study_id,site_id,core_id,core_count,habitat,management,accumulation_type,depth_min_cm,depth_max_cm,marker_rate,marker_rate_se,marker_rate_unit,SET_rate,SET_rate_unit,latitude,longitude,country,admin_division,climate_zone,inventory_year,ecosystem,horizon_min,horizon_max,pb210_CAR,pb210_CAR_unit,cs137_CAR,cs137_CAR_unit,PublicationID,First_Author,Year,Publication_Type,Source,CCAP_Class,salinity_class,Stature,Activity,Activity_Time,DOC,Salinity_in_Water,Unit_Source,CalculationMethod
Boyd_2012,Rivers_Edge_Marsh,NCRE2,1,marsh,natural,sediment accretion,NA,NA,NA,NA,NA,NA,NA,39.638171,-75.601251,United States,Delaware,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,90,182.21824746566236,gramsPerSquareMeterPerYear,347.08237612507116,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Rivers_Edge_Marsh,NCRE3,1,marsh,natural,sediment accretion,NA,NA,NA,NA,NA,NA,NA,39.638604,-75.599228,United States,Delaware,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,70,142.03313880827974,gramsPerSquareMeterPerYear,365.2280712212907,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH1,1,marsh,impounded,sediment accretion,NA,NA,NA,NA,NA,NA,NA,39.074915,-75.416785,United States,Delaware,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,50,NA,NA,74.96506595474918,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH2,1,marsh,impounded,sediment accretion,NA,NA,NA,NA,NA,NA,NA,39.075758,-75.407264,United States,Delaware,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,42,102.1431478599581,gramsPerSquareMeterPerYear,56.74619325553228,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH3,1,marsh,impounded,sediment accretion,NA,NA,NA,NA,NA,NA,NA,39.082936,-75.407043,United States,Delaware,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,42,80.42675177493356,gramsPerSquareMeterPerYear,107.23566903324475,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH4,1,marsh,impounded,sediment accretion,NA,NA,NA,NA,NA,NA,NA,39.085238,-75.403832,United States,Delaware,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,50,81.17207486000216,gramsPerSquareMeterPerYear,77.11347111700204,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH5,1,marsh,impounded,sediment accretion,NA,NA,NA,NA,NA,NA,NA,39.090229,-75.403721,United States,Delaware,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,50,142.35403940333677,gramsPerSquareMeterPerYear,131.40372868000316,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH6,1,marsh,impounded,sediment accretion,NA,NA,NA,NA,NA,NA,NA,39.096435,-75.401939,United States,Delaware,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,42,72.62895011901799,gramsPerSquareMeterPerYear,39.9459225654599,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM1,1,marsh,disturbed,sediment accretion,NA,NA,NA,NA,NA,NA,NA,38.879926,-75.280343,United States,Delaware,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,40,289.6512218038955,gramsPerSquareMeterPerYear,277.82872295475687,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM10,1,marsh,disturbed,sediment accretion,NA,NA,NA,NA,NA,NA,NA,38.81105,-75.205328,United States,Delaware,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,42,134.9122312755762,gramsPerSquareMeterPerYear,156.67226857808848,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM11,1,marsh,disturbed,sediment accretion,NA,NA,NA,NA,NA,NA,NA,38.811936,-75.209589,United States,Delaware,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,42,139.38692832325893,gramsPerSquareMeterPerYear,181.6253914515192,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM12,1,marsh,disturbed,sediment accretion,NA,NA,NA,NA,NA,NA,NA,38.806644,-75.202097,United States,Delaware,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,42,92.70171483863514,gramsPerSquareMeterPerYear,82.00536312648494,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM2,1,marsh,disturbed,sediment accretion,NA,NA,NA,NA,NA,NA,NA,38.904362,-75.296947,United States,Delaware,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,96,135.94418862888523,gramsPerSquareMeterPerYear,131.41271567458904,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM3,1,marsh,disturbed,sediment accretion,NA,NA,NA,NA,NA,NA,NA,38.874741,-75.270113,United States,Delaware,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,50,51.625085670113805,gramsPerSquareMeterPerYear,43.68276479778861,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM4,1,marsh,disturbed,sediment accretion,NA,NA,NA,NA,NA,NA,NA,38.856592,-75.256524,United States,Delaware,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,50,92.9143141349409,gramsPerSquareMeterPerYear,85.17145462369581,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM5,1,marsh,disturbed,sediment accretion,NA,NA,NA,NA,NA,NA,NA,38.828706,-75.226192,United States,Delaware,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,94,123.01257747215912,gramsPerSquareMeterPerYear,94.62505959396854,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM6,1,marsh,disturbed,sediment accretion,NA,NA,NA,NA,NA,NA,NA,38.833549,-75.259967,United States,Delaware,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,78,179.56531886456693,gramsPerSquareMeterPerYear,207.62239993715554,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM7,1,marsh,disturbed,sediment accretion,NA,NA,NA,NA,NA,NA,NA,38.890996,-75.296416,United States,Delaware,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,58,166.93588165121977,gramsPerSquareMeterPerYear,187.8028668576223,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM8,1,marsh,disturbed,sediment accretion,NA,NA,NA,NA,NA,NA,NA,38.872083,-75.26415,United States,Delaware,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,34,87.80518708346223,gramsPerSquareMeterPerYear,64.3904705278723,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM9,1,marsh,disturbed,sediment accretion,NA,NA,NA,NA,NA,NA,NA,38.847229,-75.25312,United States,Delaware,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,50,134.53404482770225,gramsPerSquareMeterPerYear,121.72127865363538,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2017,Channel_Creek,CC1,1,marsh,natural,sediment accretion,NA,NA,NA,NA,NA,NA,NA,39.626412,-74.257139,United States,New Jersey,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,42,132.9347245748299,gramsPerSquareMeterPerYear,132.9347245748299,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2017,Channel_Creek,CC2,1,marsh,natural,sediment accretion,NA,NA,NA,NA,NA,NA,NA,39.629015,-74.257836,United States,New Jersey,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,42,179.63513937142858,gramsPerSquareMeterPerYear,149.6959494761905,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2017,Channel_Creek,CC3,1,marsh,natural,sediment accretion,NA,NA,NA,NA,NA,NA,NA,39.632963,-74.259188,United States,New Jersey,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,42,169.88688435374144,gramsPerSquareMeterPerYear,148.65102380952376,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN1,1,marsh,natural,sediment accretion,NA,NA,NA,NA,NA,NA,NA,39.171719,-74.875761,United States,New Jersey,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,50,171.50781637824,gramsPerSquareMeterPerYear,184.05716879615997,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN2,1,marsh,natural,sediment accretion,NA,NA,NA,NA,NA,NA,NA,39.176258,-74.862284,United States,New Jersey,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,60,241.0671199273332,gramsPerSquareMeterPerYear,281.2449732485554,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN3,1,marsh,natural,sediment accretion,NA,NA,NA,NA,NA,NA,NA,39.180457,-74.838281,United States,New Jersey,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,62,413.401821378772,gramsPerSquareMeterPerYear,267.4952961862642,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2017,Dividing_Creek,DV1,1,marsh,natural,sediment accretion,NA,NA,NA,NA,NA,NA,NA,39.225195,-75.107766,United States,New Jersey,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,60,212.62650188844444,gramsPerSquareMeterPerYear,137.5818541631111,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2017,Dividing_Creek,DV2,1,marsh,natural,sediment accretion,NA,NA,NA,NA,NA,NA,NA,39.235697,-75.112711,United States,New Jersey,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,60,NA,NA,295.07184930150004,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2017,Dividing_Creek,DV3,1,marsh,natural,sediment accretion,NA,NA,NA,NA,NA,NA,NA,39.240992,-75.103073,United States,New Jersey,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,42,102.359644,gramsPerSquareMeterPerYear,127.94955499999998,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2017,Island_Beach_State_Park,IB1,1,marsh,natural,sediment accretion,NA,NA,NA,NA,NA,NA,NA,39.79875,-74.102498,United States,New Jersey,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,46,121.68273165028354,gramsPerSquareMeterPerYear,125.738822705293,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2017,Island_Beach_State_Park,IB2,1,marsh,natural,sediment accretion,NA,NA,NA,NA,NA,NA,NA,39.799347,-74.101724,United States,New Jersey,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,56,128.24988018290813,gramsPerSquareMeterPerYear,119.40506085994895,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2017,Island_Beach_State_Park,IB3,1,marsh,natural,sediment accretion,NA,NA,NA,NA,NA,NA,NA,39.799634,-74.099346,United States,New Jersey,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,42,125.78665641428569,gramsPerSquareMeterPerYear,107.15159620476187,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2017,Maurice_River,MR1,1,marsh,natural,sediment accretion,NA,NA,NA,NA,NA,NA,NA,39.242347,-75.011272,United States,New Jersey,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,74,389.9692764495253,gramsPerSquareMeterPerYear,345.82181119108844,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2017,Maurice_River,MR2,1,marsh,natural,sediment accretion,NA,NA,NA,NA,NA,NA,NA,39.26585,-74.995256,United States,New Jersey,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,78,344.1379652194278,gramsPerSquareMeterPerYear,354.16140109960537,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2017,Maurice_River,MR3,1,marsh,natural,sediment accretion,NA,NA,NA,NA,NA,NA,NA,39.2834639,-74.9861528,United States,New Jersey,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,76,478.00382759999997,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2017,Reedy_Creek,RC1,1,marsh,natural,sediment accretion,NA,NA,NA,NA,NA,NA,NA,40.030725,-74.077599,United States,New Jersey,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,42,113.88047072063492,gramsPerSquareMeterPerYear,93.5446723776644,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2017,Reedy_Creek,RC2,1,marsh,natural,sediment accretion,NA,NA,NA,NA,NA,NA,NA,40.029045000000004,-74.084554,United States,New Jersey,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,54,114.84890352709189,gramsPerSquareMeterPerYear,94.87518117455417,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2017,Reedy_Creek,RC3,1,marsh,natural,sediment accretion,NA,NA,NA,NA,NA,NA,NA,40.031056,-74.085961,United States,New Jersey,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,42,83.43270253775509,gramsPerSquareMeterPerYear,132.51076285408163,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2014,WSC-5,NA,6,mangrove,natural,organic carbon,0,40,NA,NA,NA,NA,NA,25.36343101851852,-81.0778537037037,United States,Florida,Subtropical,nggi_2022,Estuarine Forested Wetland,NA,NA,176,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bryant_1998,NA,NA,NA,marsh,impounded,NA,0,50,NA,NA,NA,NA,NA,29.7,-92.7,United States,Louisiana,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,323.5204661,gramsPerSquareMeterPerYear,47,Bryant,1998,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Bryant_1998,NA,NA,NA,marsh,impounded,NA,0,50,NA,NA,NA,NA,NA,29.5,-91.9,United States,Louisiana,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,1958.88008,gramsPerSquareMeterPerYear,47,Bryant,1998,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Bryant_1998,NA,NA,NA,marsh,impounded,NA,0,50,NA,NA,NA,NA,NA,29.5,-91.9,United States,Louisiana,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,357.5102739,gramsPerSquareMeterPerYear,47,Bryant,1998,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Bryant_1998,NA,NA,NA,marsh,impounded,NA,0,50,NA,NA,NA,NA,NA,29.7,-92.7,United States,Louisiana,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,371.8525,gramsPerSquareMeterPerYear,47,Bryant,1998,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Bryant_1998,NA,NA,NA,marsh,natural,NA,0,50,NA,NA,NA,NA,NA,29.6,-92.7,United States,Louisiana,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,804.68864,gramsPerSquareMeterPerYear,47,Bryant,1998,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Bryant_1998,NA,NA,NA,marsh,natural,NA,0,50,NA,NA,NA,NA,NA,29.6,-92.7,United States,Louisiana,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,804.6716947,gramsPerSquareMeterPerYear,47,Bryant,1998,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Bryant_1998,NA,NA,NA,marsh,natural,NA,0,50,NA,NA,NA,NA,NA,29.9,-93.5,United States,Louisiana,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,479.4861773,gramsPerSquareMeterPerYear,47,Bryant,1998,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Bryant_1998,NA,NA,NA,marsh,natural,NA,0,50,NA,NA,NA,NA,NA,29.9,-93.5,United States,Louisiana,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,682.162228,gramsPerSquareMeterPerYear,47,Bryant,1998,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Callaway_1997,NA,NA,NA,marsh,natural,NA,0,35,NA,NA,NA,NA,NA,29.1,-95.6,United States,Texas,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,120.5856474,gramsPerSquareMeterPerYear,54,Callaway,1997,1,1,NA,NA,herb,NA,NA,NA,NA,NA,C
Callaway_1997,NA,NA,NA,marsh,natural,NA,0,45,NA,NA,NA,NA,NA,28.4,-96.8,United States,Texas,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,149.5208232,gramsPerSquareMeterPerYear,54,Callaway,1997,1,1,NA,NA,herb,NA,NA,NA,NA,NA,C
Callaway_1997,NA,NA,NA,marsh,natural,NA,0,40,NA,NA,NA,NA,NA,30.4,-88.9,United States,Mississippi,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,95.13631362,gramsPerSquareMeterPerYear,54,Callaway,1997,1,1,NA,NA,herb,NA,NA,NA,NA,NA,C
Callaway_1997,NA,NA,NA,mangrove,natural,NA,0,30,NA,NA,NA,NA,NA,25,-81.5,United States,NA,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,125.1508548,gramsPerSquareMeterPerYear,54,Callaway,1997,1,1,NA,NA,shrub,NA,NA,NA,NA,NA,C
Callaway_et_al_2019,Brown_Island,Browns_Island_A_High,1,marsh,natural,total carbon,0,54,NA,NA,NA,NA,NA,38.036383,-121.858572,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,54,120.2,gramsPerSquareMeterPerYear,174.1,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Brown_Island,Browns_Island_A_Low,1,marsh,natural,total carbon,0,52,NA,NA,NA,NA,NA,38.038669,-121.859364,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,52,88.9,gramsPerSquareMeterPerYear,158.4,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Brown_Island,Browns_Island_A_Mid,1,marsh,natural,total carbon,0,50,NA,NA,NA,NA,NA,38.037589,-121.859037,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,46,153.9,gramsPerSquareMeterPerYear,165.5,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Brown_Island,Browns_Island_B_High,1,marsh,natural,total carbon,0,54,NA,NA,NA,NA,NA,38.036008,-121.867879,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,54,112.9,gramsPerSquareMeterPerYear,129.6,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Brown_Island,Browns_Island_B_Mid,1,marsh,natural,total carbon,0,46,NA,NA,NA,NA,NA,38.037087,-121.868109,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,54,79.9,gramsPerSquareMeterPerYear,150.2,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,China_Camp,China_Camp_A_High,1,marsh,natural,total carbon,0,50,NA,NA,NA,NA,NA,38.008607,-122.48717,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,50,126.7,gramsPerSquareMeterPerYear,92,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,China_Camp,China_Camp_A_Low,1,marsh,natural,total carbon,0,54,NA,NA,NA,NA,NA,38.010989,-122.485167,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,54,113.8,gramsPerSquareMeterPerYear,186.2,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,China_Camp,China_Camp_A_Mid,1,marsh,natural,total carbon,0,52,NA,NA,NA,NA,NA,38.009774,-122.485707,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,52,65.8,gramsPerSquareMeterPerYear,72.9,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,China_Camp,China_Camp_B_High,1,marsh,natural,total carbon,0,50,NA,NA,NA,NA,NA,38.012053,-122.500265,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,50,54.9,gramsPerSquareMeterPerYear,82.1,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,China_Camp,China_Camp_B_Low,1,marsh,natural,total carbon,0,50,NA,NA,NA,NA,NA,38.015378,-122.498522,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,50,77.9,gramsPerSquareMeterPerYear,97.5,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,China_Camp,China_Camp_B_Mid,1,marsh,natural,total carbon,0,50,NA,NA,NA,NA,NA,38.013872,-122.499442,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,50,78.2,gramsPerSquareMeterPerYear,86.7,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_A_High,1,marsh,natural,total carbon,0,50,NA,NA,NA,NA,NA,38.193959,-122.323214,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,50,70.2,gramsPerSquareMeterPerYear,72.3,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_A_Low,1,marsh,natural,total carbon,0,50,NA,NA,NA,NA,NA,38.196112,-122.321028,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,50,73.4,gramsPerSquareMeterPerYear,142.6,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_A_Mid,1,marsh,natural,total carbon,0,50,NA,NA,NA,NA,NA,38.194802,-122.322285,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,50,43.2,gramsPerSquareMeterPerYear,68.2,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_High,1,marsh,natural,total carbon,0,50,NA,NA,NA,NA,NA,38.192405,-122.323331,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,50,NA,NA,124.7,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_Mid,1,marsh,natural,total carbon,0,50,NA,NA,NA,NA,NA,38.18979,-122.322913,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,50,30.9,gramsPerSquareMeterPerYear,41.7,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_High,1,marsh,natural,total carbon,0,50,NA,NA,NA,NA,NA,38.19595,-122.32569,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,50,35.3,gramsPerSquareMeterPerYear,71.9,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Mid,1,marsh,natural,total carbon,0,50,NA,NA,NA,NA,NA,38.197805,-122.325346,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,50,47.1,gramsPerSquareMeterPerYear,47,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
