labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.26,213.16666709299997,6.333333346,2,16.166666699,1.5000000029999998
2,4,0.31,171.50000034299998,4.666666676,2,18.500000037,1.5000000029999998
3,6,0.36,147.000000294,5.833333345,2,18.666666704,1.833333337
4,8,0.32,112.000000224,5.500000011,2,19.166666704999997,1.66666667
5,10,0.4,68.166666803,4.166666675,2,15.500000031,1.5000000029999998
6,12,0.34,73.16666681299999,3.833333341,2,18.833333371,1.5000000029999998
7,14,0.37,52.333333438,4.000000008,2,20.000000039999996,1.833333337
8,16,0.31,37.333333408,3.833333341,2,18.500000037,2.000000004
9,18,0.31,23.000000046,3.666666674,2,16.500000033,1.66666667
10,20,0.4656589513462447,19.333333372,2.8333333389999997,2,17.666666702,1.333333336
11,22,0.4886972040452111,17.000000034,3.166666673,2,16.6666667,1.66666667
