iteration,logOdds,memory,depth_code,accretion
1,-67.0052,0.734188,accRate[2],4.11708
1,-67.0052,0.734188,accRate[4],4.70714
1,-67.0052,0.734188,accRate[6],5.72186
1,-67.0052,0.734188,accRate[8],6.26144
1,-67.0052,0.734188,accRate[10],6.34206
1,-67.0052,0.734188,accRate[12],8.48525
1,-67.0052,0.734188,accRate[14],8.79356
1,-67.0052,0.734188,accRate[16],6.7618
1,-67.0052,0.734188,accRate[18],4.9227
1,-67.0052,0.734188,accRate[20],6.47333
1,-67.0052,0.734188,accRate[22],6.86014
1,-67.0052,0.734188,accRate[24],6.05448
2,-67.0064,0.725809,accRate[2],3.89673
2,-67.0064,0.725809,accRate[4],5.01022
2,-67.0064,0.725809,accRate[6],6.3417
2,-67.0064,0.725809,accRate[8],6.72279
2,-67.0064,0.725809,accRate[10],7.28737
2,-67.0064,0.725809,accRate[12],9.94821
2,-67.0064,0.725809,accRate[14],10.5658
2,-67.0064,0.725809,accRate[16],9.35698
2,-67.0064,0.725809,accRate[18],3.63752
2,-67.0064,0.725809,accRate[20],4.43764
2,-67.0064,0.725809,accRate[22],4.09681
2,-67.0064,0.725809,accRate[24],4.925
3,-67.0043,0.754756,accRate[2],3.68969
3,-67.0043,0.754756,accRate[4],4.49994
3,-67.0043,0.754756,accRate[6],5.93938
3,-67.0043,0.754756,accRate[8],6.32809
3,-67.0043,0.754756,accRate[10],6.88019
3,-67.0043,0.754756,accRate[12],8.56713
3,-67.0043,0.754756,accRate[14],10.64
3,-67.0043,0.754756,accRate[16],11.1213
3,-67.0043,0.754756,accRate[18],9.31967
3,-67.0043,0.754756,accRate[20],11.4211
3,-67.0043,0.754756,accRate[22],14.9132
3,-67.0043,0.754756,accRate[24],18.0171
4,-67.0035,0.752788,accRate[2],3.81927
4,-67.0035,0.752788,accRate[4],4.69795
4,-67.0035,0.752788,accRate[6],6.02841
4,-67.0035,0.752788,accRate[8],5.90525
4,-67.0035,0.752788,accRate[10],7.58638
4,-67.0035,0.752788,accRate[12],9.66736
4,-67.0035,0.752788,accRate[14],11.592
4,-67.0035,0.752788,accRate[16],15.036
4,-67.0035,0.752788,accRate[18],13.0367
4,-67.0035,0.752788,accRate[20],9.69436
4,-67.0035,0.752788,accRate[22],12.062
4,-67.0035,0.752788,accRate[24],14.7458
5,-67.0188,0.794621,accRate[2],3.97231
5,-67.0188,0.794621,accRate[4],4.61218
5,-67.0188,0.794621,accRate[6],5.51385
5,-67.0188,0.794621,accRate[8],5.48495
5,-67.0188,0.794621,accRate[10],6.52693
5,-67.0188,0.794621,accRate[12],7.73371
5,-67.0188,0.794621,accRate[14],8.30351
5,-67.0188,0.794621,accRate[16],8.71747
5,-67.0188,0.794621,accRate[18],7.28308
5,-67.0188,0.794621,accRate[20],7.77511
5,-67.0188,0.794621,accRate[22],9.08045
5,-67.0188,0.794621,accRate[24],11.1565
6,-67.0037,0.641568,accRate[2],3.93697
6,-67.0037,0.641568,accRate[4],4.84829
6,-67.0037,0.641568,accRate[6],6.89655
6,-67.0037,0.641568,accRate[8],7.29817
6,-67.0037,0.641568,accRate[10],6.81905
6,-67.0037,0.641568,accRate[12],9.51343
6,-67.0037,0.641568,accRate[14],8.35162
6,-67.0037,0.641568,accRate[16],8.16145
6,-67.0037,0.641568,accRate[18],5.49596
6,-67.0037,0.641568,accRate[20],3.09976
6,-67.0037,0.641568,accRate[22],2.01762
6,-67.0037,0.641568,accRate[24],0.189952
7,-67.003,0.642825,accRate[2],3.63832
7,-67.003,0.642825,accRate[4],4.71238
