depth	min	max	median	mean
0	-63	-63	-63	-63
1	-62	-56	-59	-59
2	-60	-49	-55	-55
3	-58	-43	-51	-51
4	-55	-36	-47	-47
5	-53	-29	-43	-43
6	-50	-23	-39	-38
7	-48	-17	-34	-34
8	-45	-10	-30	-29
9	-42	-3	-25	-24
10	-40	4	-21	-20
11	-37	10	-16	-15
12	-34	16	-11	-11
13	-31	23	-7	-6
14	-29	28	-2	-1
15	-26	36	3	4
16	-23	42	8	9
17	-21	48	13	13
18	-19	55	18	18
19	-16	62	23	23
20	-14	69	28	28
21	-13	76	33	33
22	-11	82	38	38
23	-9	89	43	43
24	-7	98	47	48
25	-6	106	52	52
