labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1,0.81,43.45526959,10.16,1,22.28,10.158065875738446
2,2,1.09,51.76526959,11.26,1,20.46,9.32827772969518
3,3,1.17,43.69526959,10.11,1,25.1,11.443781574552736
4,4,1,44.17526959,10.28,1,27.15,12.378433057733336
5,5,1.03,56.17526959,11.5,1,23.41,10.673264010369705
6,6,0.91,39.52526959,10.92,1,34.82,15.875397387487103
7,7,0.94,50.08526959,12.06,1,32.98,15.036490690388415
8,8,0.92,57.54526959,13.07,1,37.47,17.08360540233032
9,9,0.81,52.66526959000001,11.54,1,25.69,11.71277883068764
10,10,0.88,45.465269590000005,11.95,1,28.85,13.153509897444083
11,11,0.95,24.46526959,9.68,1,33.77,15.396673457077528
12,12,0.88,61.355269590000006,14.39,1,44.68,20.370843057809413
13,13,0.73,47.45526959,16.49,1,46.5,21.20063120385268
14,14,0.79,43.77526959,15.52,1,64.69,29.49395338875763
15,15,0.65,57.445269589999995,14.36,1,75.7,34.51371574476662
16,16,0.72,83.03526959,19.34,1,68.63,31.29030794667547
17,17,0.69,49.27526959,12.83,1,81.79,37.290314541142166
18,18,0.74,44.11526959,15.45,1,62.92,28.68696162035292
19,19,0.83,48.26526959,9.13,1,48.51,22.11704558492244
20,20,0.75,34.88526959,12.99,1,65.35,29.794865573586502
21,21,0.87,37.97526959,8.7,1,43.4,19.7872557902625
22,22,0.94,56.24526959000001,14.5,1,48.52,22.12160486045015
23,23,1,52.555269589999995,8.89,1,39.59,18.050171814204894
24,24,1.07,27.06526959,12.04,1,54.69,24.934677861047376
25,25,1.2,35.94526959,8.26,1,49.49,22.563854586638048
