labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1,0.337577365,92.19764068439528,2.804185772275038,1,25.686717434706768,1.8015710369364752
2,2,0.353580902,94.79102702291536,3.887834724442336,1,31.889614880445897,2.1979954043959906
3,3,0.352961981,92.12416120091498,4.6112241592224485,1,27.788660055577317,2.2540081378413497
4,4,0.478691424,92.70610145207884,4.022264074711194,1,22.37614292808562,2.2584860878503052
5,5,0.361450044,95.03998182341329,3.9949866746566394,1,22.968481929270293,2.2842527379018387
6,6,0.187179487,94.30047512193428,5.229782527126231,1,27.312685171292035,2.8970010224606684
7,7,0.158974359,123.9014347811362,5.191202677049072,1,24.037292348074583,3.082856056165712
8,8,0.194217507,112.37088232474176,5.058793676784253,1,21.518809226370948,2.8288114889909557
9,9,0.1688771,93.7039674040746,3.990748907981498,1,24.80466064960932,2.412993454825987
10,10,0.182670203,85.70553842141108,4.2096001584191995,1,23.32416897998167,2.609976055219952
11,11,0.182404951,82.85591471571182,4.201723575070114,1,21.937668360542,2.9614592559229185
12,12,0.141114058,99.10958421488584,4.989501443312336,1,27.531918905063836,3.265451439864236
13,13,0.184084881,101.93827827054322,4.7951945429237215,1,31.857043930380755,3.320022723306712
14,14,0.209372237,83.38588661677177,4.055673258111346,1,23.590161480513657,2.736477055472954
15,15,0.200884173,74.32360573198055,4.220004641773342,1,17.921174402509013,2.75848500551697
16,16,0.182228117,79.27096497520859,3.984989541303313,1,25.71972040143944,2.807988655615977
17,17,0.158355438,76.81409485362818,3.711644824089956,1,25.293229883919793,2.7181557887696446
18,18,0.14305924,76.51580560303162,4.5790103258246875,1,25.959138868584944,2.6865130720396926
19,19,0.158797524,68.10103565286873,4.064523841462381,1,21.326902392653803,2.645076205290152
20,20,0.170733864,74.0097521980195,4.2071137917475605,1,30.64404706128809,2.789909272246485
21,21,0.197966401,73.74502981415674,4.253934125174535,1,26.8255866869845,2.5606060217878786
22,22,0.180548187,64.08288597816576,4.559888075786442,1,21.35964620938596,2.662479888658293
23,23,0.180371353,70.2758198572183,3.5381750070763496,1,21.26242735919152,2.5769045218204756
24,24,0.16622458,70.0348258567363,4.698275959396552,1,22.803829495607665,3.1331683395996697
25,25,0.203271441,50.74311230148622,3.790424190914181,1,26.2469169191605,2.566836455133673
26,26,0.177099912,51.321147435975625,3.807208890947751,1,26.061007102122012,2.6660898553321797
27,27,0.159062776,44.39912118879824,5.57787874448909,1,24.79173898291681,4.469241075605148
28,28,0.217064545,68.54626817042586,4.583129825832925,1,27.878927955757852,3.2434737731536143
29,29,0.150132626,95.04073574008147,5.044464876755597,1,28.197556506395113,3.1079223562158447
30,30,0.148452697,81.36073631272147,4.336916192007166,1,28.36869737340406,3.1216974729100615
31,31,0.142528736,46.48345040963357,4.05356384144046,1,32.04688131409376,3.226989939787313
32,32,0.185676393,43.259557503185775,4.339373042012079,1,34.40897666881795,3.44887172356441
