depth	min	max	median	mean
0	-66	-66	-66	-66
1	-64	-63	-64	-64
2	-62	-61	-61	-61
3	-59	-58	-59	-59
4	-57	-54	-56	-56
5	-55	-51	-53	-53
6	-53	-47	-49	-50
7	-51	-44	-47	-48
8	-49	-42	-45	-45
9	-47	-40	-43	-43
10	-45	-37	-41	-41
11	-43	-35	-39	-39
12	-41	-33	-36	-37
13	-39	-30	-34	-34
14	-37	-27	-32	-32
15	-35	-23	-29	-29
16	-33	-20	-26	-27
17	-31	-17	-24	-24
18	-29	-14	-21	-22
19	-28	-11	-19	-19
20	-26	-8	-16	-17
21	-24	-4	-14	-14
22	-22	-1	-11	-12
23	-21	3	-8	-9
24	-19	7	-5	-6
25	-17	11	-3	-4
26	-16	15	0	-1
27	-14	19	2	1
28	-13	22	5	4
29	-12	26	7	6
30	-11	29	8	8
31	-10	32	10	10
32	-8	36	12	12
33	-7	39	14	14
34	-6	44	16	16
35	-5	48	19	18
36	-5	52	21	21
37	-4	57	23	23
38	-3	62	25	25
39	-2	67	27	28
40	-1	72	29	30
41	-1	77	31	32
42	0	82	34	35
43	1	88	36	37
44	2	94	39	40
45	2	101	42	43
46	3	108	44	46
47	3	114	47	48
48	4	121	49	51
49	4	128	52	54
50	5	137	54	57
