labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.82,33.19,5.727366857,2,20.68822152,1.85469907
2,4,0.82,28.42,5.112886171,2,21.25420458,1.899699402
3,6,1.31,20.3,3.380700512,2,15.029111,1.24842643
4,8,1.18,22.65,4.152984648,2,16.99986994,1.548444854
5,10,1.27,18.99,3.685294509,2,15.85187453,1.47206251
6,14,1.35,17.76,3.446178516,2,18.04264586,1.604928856
7,18,1.42,19.43,3.574451133,2,19.35791309,1.6649395
8,20,1.32,24.79,4.419695805,2,19.01778174,1.678653239
9,24,1.48,16.17,3.173931279,2,16.11560778,1.433515027
10,26,1.44,16.74,3.095065619,2,16.98857074,1.450629236
11,32,1.46,19.47,3.775930462,2,18.8359971,1.684574589
12,42,1.3,20.33,3.481540741,2,17.87227967,1.475692239
13,44,1.33,29.98,4.952446486,2,19.21501713,1.622135866
14,46,1.31,22.23,3.968367248,2,18.58713188,1.615982242
15,50,1.41,17.9,3.51979232,2,18.7246914,1.658665527
