labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,5,0.46,14.44,2.63,5,8.96,1.1
2,25,0.98,16.02,1.43,5,11.46,0.64
3,45,0.81,21.06,1.73,5,12.96,1.33
4,65,0.84,15.87,1.62,5,11.86,0.71
5,90,0.3,20.37,3.96,5,6.59,1.38
