depth	min	max	median	mean
0	-65	-65	-65	-65
1	-61	-60	-61	-61
2	-58	-56	-57	-57
3	-55	-52	-54	-54
4	-52	-49	-51	-51
5	-49	-46	-48	-48
6	-47	-42	-45	-45
7	-43	-37	-40	-40
8	-39	-32	-36	-36
9	-34	-26	-30	-30
10	-29	-19	-24	-24
11	-25	-13	-20	-19
12	-21	-8	-15	-15
13	-13	2	-6	-6
14	-6	13	3	3
15	1	25	12	12
16	8	38	22	22
17	13	51	30	31
18	18	64	38	39
19	22	72	45	45
20	26	82	50	51
21	27	87	54	55
22	29	92	57	58
23	31	96	60	61
24	33	101	63	64
25	34	105	66	67
26	36	109	68	70
27	37	113	71	73
28	39	118	74	75
29	41	122	77	78
30	42	126	80	82
31	45	131	84	85
32	47	136	87	89
33	49	141	91	93
34	52	146	95	97
35	56	151	100	101
36	60	157	105	106
37	65	162	110	111
38	69	169	115	116
39	73	175	120	121
40	77	180	125	126
41	81	186	130	131
42	85	192	135	136
43	89	197	140	141
44	92	203	145	146
45	96	208	150	150
46	99	214	155	155
47	103	219	160	160
48	106	225	164	165
49	110	231	170	170
50	113	237	175	175
