labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1,1.4567,99.22833353179,25.948333385229997,1,46.3666667594,4.590000009179999
2,2,1.358,251.7833338369,26.118333385569997,1,181.7833336969,14.34333336202
3,3,0.7393,119.49500023899,18.21166670309,1,28.21333338976,2.53666667174
4,5,0.9713,103.91000020782,14.20500002841,2,23.78666671424,1.93166667053
5,7,0.8244,104.50833354235,13.38833336011,2,22.1166667109,1.57500000315
6,9,1.1375,98.73833353081,13.833333361,2,18.65833337065,1.6433333366199998
7,11,0.8456,71.00333347534,13.05833335945,2,15.59833336453,1.833333337
8,13,0.5819,47.50833342834999,9.92000001984,2,11.34833335603,1.4416666695499998
9,15,1.532,57.045000114089994,8.106666682879998,2,11.231666689130002,0.90500000181
10,17,1.6527,23.860000047719996,4.34500000869,2,8.378333350090001,0.6083333345499999
11,19,2.0025,25.24833338383,5.481666677630001,2,7.978333349290001,0.61166666789
12,21,2.357,25.380000050759996,4.5716666758099995,2,7.05333334744,0.4133333341599999
13,23,1.5534,34.39000006878,7.47666668162,2,7.950000015899999,0.57833333449
14,25,1.579,14.81833336297,3.3150000066299996,2,7.640000015279998,0.37666666742
15,27,2.0115,19.4833333723,3.99666667466,2,10.61166668789,0.54333333442
16,29,1.3618,1.48666666964,0.34166666735,2,0.84833333503,0.03500000007
17,31,1.8007,17.06000003412,3.961666674589999,2,8.91833335117,0.33166666733
18,33,2.2477,14.50500002901,3.36500000673,2,6.665000013329999,0.32000000063999995
19,35,1.0882,10.166666687,2.58666667184,2,8.26500001653,0.27166666721
