labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.21374674761491758,326.500000653,9.500000019,2,9.833333353,2.000000004
2,4,0.17265053066657327,394.666667456,11.333333356,2,12.500000025,2.000000004
3,6,0.23,240.50000048099997,9.333333352,2,12.333333358,2.333333338
4,8,0.24,223.500000447,9.333333352,2,7.166666681,2.000000004
5,10,0.19,168.166667003,6.833333347,2,10.666666688,1.833333337
6,12,0.1,170.166667007,8.000000016,2,7.000000013999999,2.166666671
7,14,0.25849590937696665,125.833333585,6.333333346,2,11.333333356,1.833333337
8,16,0.45,46.166666758999995,4.666666676,2,14.666666695999998,2.000000004
9,18,0.33,53.33333344,4.000000008,2,10.666666688,1.66666667
10,20,0.6,15.500000031,1.5000000029999998,2,10.833333355,0.666666668
11,22,0.34,26.66666672,2.5000000049999995,2,12.833333359,1.166666669
12,24,0.33,20.333333374,2.666666672,2,11.000000022,1.166666669
13,26,0.37,12.500000025,2.166666671,2,8.833333351,1.000000002
14,28,0.48,15.500000031,2.8333333389999997,2,9.666666686,1.166666669
15,30,0.57,9.500000019,1.5000000029999998,2,9.333333352,0.833333335
16,32,0.3,13.166666693,2.5000000049999995,2,12.666666692,1.333333336
17,34,0.46,12.833333359,2.5000000049999995,2,10.500000021,1.166666669
18,36,0.28,11.000000022,2.5000000049999995,2,11.66666669,1.333333336
