labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval
1,2,0.9566000170399764,220.72735790085255,22.368550180964625,2
2,4,0.7306580664640998,191.13863968032427,19.388536098354397,2
3,6,0.6745549270565492,156.14041061199777,15.95858843222354,2
4,8,0.6609700572660622,120.40547887467758,12.35636110374589,2
5,10,0.6854521855021698,129.82137486481838,13.4680495197226,2
6,12,0.6011527840187733,114.29817828324876,12.12437507067603,2
7,14,0.711895617143434,80.79362095642655,8.380432533335156,2
8,16,0.2866321859287961,81.98549422763342,8.486037605781153,2
9,18,0.3715293010516906,43.88167918661144,4.729490875136489,2
10,20,0.6420986773224631,35.069335449540105,3.774243961944184,2
11,22,0.37550513615727943,46.242957885537365,5.553198324259662,2
12,24,0.13562305594313956,79.4309903724302,8.17403391882525,2
13,26,0.1574287031354216,67.8350665067233,7.819081934035174,2
14,28,0.2306862046670711,39.66224436834948,4.203741626170193,2
15,30,0.2494067538303029,43.32812707593084,7.620775238418846,2
16,32,0.29547566214961013,28.519794103650135,3.1231283911043626,2
17,34,0.26001610262979963,32.36850918282138,3.4758715198109043,2
18,36,0.23072005264966233,32.13537669647589,3.807044382498662,2
19,38,0.2676306375543398,28.042700288436045,3.3885527486048,2
20,40,0.3756162579357245,22.101437894856684,2.4619481709648996,2
21,42,0.3441182570085077,19.67308702681757,2.276371160523683,2
22,44,0.3628250190410675,19.11274555074588,2.1593667733570885,2
23,46,0.35358366486509024,13.37075644175188,1.9257319297698956,2
24,48,0.36530797306095775,17.474216624877865,2.06419656034373,2
25,50,0.3720612298043384,14.796932204147453,1.7591153518310212,2
