depth	min	max	median	mean
0	-64	-64	-64	-64
1	-61	-59	-61	-61
2	-56	-53	-55	-55
3	-49	-46	-47	-47
4	-42	-38	-40	-40
5	-37	-32	-34	-34
6	-31	-25	-28	-28
7	-26	-19	-22	-22
8	-20	-12	-16	-16
9	-15	-4	-9	-9
10	-8	6	0	0
11	-3	14	6	6
12	2	23	13	13
13	5	30	18	18
14	10	38	25	24
15	14	48	31	31
16	18	58	38	38
17	20	68	43	43
18	22	74	47	47
19	25	81	51	52
20	28	87	56	56
