labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1,0.85,38.69526959,10.72,1,17.86,8.142866092490513
2,2,0.84,46.76526959,10.64,1,17.23,7.855631734244767
3,3,0.9,57.09526959,11.62,1,11.54,5.261403958977632
4,4,0.96,49.38526959,10.45,1,17.52,7.987850724548364
5,5,0.88,35.89526959,10.76,1,19.27,8.78572394189766
6,6,0.94,59.16526959000001,11.26,1,20.77,9.469615271054195
7,7,0.96,56.22526959,11.31,1,23.29,10.61855270403718
8,8,0.99,57.17526959,11.22,1,20.44,9.31915917863976
9,9,0.94,33.62526959,10.53,1,21.76,9.920983548297512
10,10,0.92,43.465269590000005,12.06,1,25.01,11.402748094803345
11,11,0.94,22.12526959,9.71,1,23.88,10.887549960172086
12,12,0.95,39.73526959,9.7,1,21.84,9.957457752519192
13,13,0.85,44.51526959,11.71,1,28.97,13.208221203776604
14,14,0.91,45.51526959,11.94,1,32.13,14.648952270533046
15,15,0.93,49.89526959,11.52,1,33.92,15.46506258999318
16,16,0.98,34.99526959,7.52,1,33.92,15.46506258999318
17,17,1,32.06526959,11.75,1,39.43,17.97722340576153
18,18,1.01,21.13526959,8.84,1,42.57,19.40883592146255
19,19,1.2,21.675269590000003,9.89,1,37.81,17.23862077027247
20,20,1.06,28.155269590000003,6.74,1,33.72,15.373877079438977
