labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1,0.1542,97.72000019544,5.110000010219999,1,17.27166670121,1.4516666695699998
2,2,0.2267,81.99833349733001,4.5266666757200005,1,8.678333350690002,1.2666666692
3,3,0.2153,72.55833347845001,4.32500000865,1,6.47666667962,1.11333333556
4,4,0.2311,68.74333347081999,3.0933333395199996,1,6.1383333456099995,0.72333333478
5,5,0.303,44.74333342282,2.34833333803,1,4.5266666757200005,0.66166666799
6,6,0.2963,39.5833334125,2.2483333378299997,1,5.1333333435999995,0.5883333345099999
7,7,0.3897,24.1500000483,1.51833333637,1,3.78666667424,0.44166666755
8,8,0.5119,20.066666706799996,1.13166666893,1,3.05833333945,0.30166666727
9,9,0.4533,19.81833337297,1.40666666948,1,3.836666674339999,0.36166666739
10,10,0.3707,25.240000050479996,1.7166666700999995,1,4.78000000956,0.5400000010799999
11,11,0.656,16.68000003336,1.06500000213,1,3.45166667357,0.30166666727
12,12,0.3053,31.61833339657,2.01333333736,1,6.04833334543,0.6133333345599999
13,13,0.6779,13.19333335972,0.90166666847,1,3.67000000734,0.28666666724
14,14,0.4631,13.038333359409998,1.19666666906,1,3.21500000643,0.34333333402
15,15,0.6966,15.856666698379998,1.14166666895,1,2.6333333386,0.32166666731
16,16,0.6939,11.64000002328,1.000000002,1,3.2666666731999996,0.27166666721
17,17,0.8481,9.30500001861,0.74833333483,1,2.8150000056299995,0.24500000048999995
18,18,0.849,9.9166666865,0.7850000015699999,1,3.28833333991,0.2333333338
19,19,0.8291,7.748333348829999,0.7833333349,1,3.0033333393399997,0.24000000048
20,20,0.7339,5.80500001161,0.8933333351199999,1,2.69500000539,0.28833333390999993
21,21,1.0143,7.083333347499999,0.55166666777,1,2.82833333899,0.15833333365
22,22,0.9573,4.5433333424199995,0.4633333342599999,1,2.57833333849,0.16000000031999995
23,23,0.9071,4.46833334227,0.5133333343600001,1,3.1683333396699997,0.17833333368999998
24,24,0.9254,5.14000001028,0.66333333466,1,3.0833333395,0.20666666708
