labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1,0.1095,8.473333350279999,0.48666666764,1,0.38500000077,4.92166667651
2,2,0.189,5.9050000118099994,0.6333333346,1,0.58500000117,3.5200000070399997
3,3,0.1727,3.87666667442,0.77166666821,1,0.7166666680999999,2.5166666717
4,4,0.1947,5.19833334373,0.7750000015499999,1,0.4800000009599999,4.44000000888
5,5,0.221,5.6216666779099995,0.62166666791,1,0.52500000105,3.3300000066599997
6,6,0.1987,5.66333334466,0.58000000116,1,0.63166666793,2.97333333928
7,7,0.2218,6.648333346629999,0.60333333454,1,1.04500000209,2.28500000457
8,8,0.2341,5.555000011109999,0.7900000015799999,1,1.34333333602,2.1350000042699997
9,9,0.2406,7.913333349159999,0.52000000104,1,1.31833333597,2.0833333375
10,10,0.208,5.3266666773199995,0.67166666801,1,1.12333333558,2.02500000405
11,11,0.2659,5.39500001079,0.61166666789,1,1.3866666694399998,1.5166666697
12,12,0.2674,5.5250000110499995,0.72000000144,1,1.84000000368,1.36166666939
13,13,0.2271,2.64000000528,1.4350000028699998,1,0.99000000198,2.27000000454
14,14,0.1692,1.1266666689199998,2.23666667114,1,0.7283333347900001,2.50666667168
15,15,0.2627,1.37833333609,2.02333333738,1,1.16000000232,2.21166667109
16,16,0.2303,1.7750000035499998,1.41166666949,1,1.44833333623,1.4000000028
17,17,0.1556,1.50500000301,2.00166667067,1,0.97666666862,2.1716666710099997
18,18,0.21,1.48500000297,2.32000000464,1,1.11000000222,2.23000000446
19,19,0.2381,1.79333333692,1.5233333363799997,1,1.22833333579,1.79166667025
20,20,0.2223,1.77000000354,1.60833333655,1,1.0700000021399998,1.9433333372199997
21,21,0.2787,1.4833333363,1.5833333365,1,1.82500000365,1.19000000238
22,22,0.2456,1.07666666882,2.4633333382599996,1,1.56500000313,1.48833333631
23,23,0.2228,0.9833333353,2.8783333390899997,1,0.9550000019099998,2.4333333382
24,24,0.2296,0.78833333491,4.08000000816,1,1.20666666908,1.6833333367
25,25,0.3258,0.89833333513,3.10333333954,1,1.32000000264,2.0183333373699996
26,26,0.3421,1.0166666687,2.68500000537,1,2.19333333772,1.2333333357999998
27,27,0.2912,0.94666666856,3.42666667352,1,2.3733333380799997,1.2983333359299998
28,28,0.3213,1.3500000027,2.6933333387199996,1,2.1400000042799996,1.4150000028299998
29,29,0.2504,0.7033333347399999,3.97333334128,1,1.80666667028,1.58000000316
30,30,0.2882,1.42833333619,1.9100000038199996,1,1.9666666706,1.5733333364799995
31,31,0.2188,0.72166666811,3.44000000688,1,1.46500000293,1.73000000346
32,32,0.2541,1.02500000205,3.4233333401799997,1,1.82333333698,1.7116666700899998
33,33,0.25493333333333335,0.81166666829,4.530000009059999,1,1.25500000251,2.58833333851
34,34,0.25576666666666664,0.83666666834,2.73166667213,1,1.96833333727,1.6216666699099995
35,35,0.2566,1.01166666869,2.84666667236,1,1.70500000341,1.36500000273
36,36,0.3065,0.97833333529,2.5333333384,1,1.7016666700699998,1.22333333578
37,37,0.2343,0.65666666798,3.61500000723,1,1.75166667017,1.36166666939
39,39,0.1794,0.4633333342599999,3.61500000723,1,0.82000000164,2.89833333913
41,41,0.19,0.45833333424999995,4.62500000925,1,0.8933333351199999,2.25833333785
43,43,0.1987,0.42833333419,4.77333334288,1,0.73500000147,4.11000000822
44,44,0.2283,0.61166666789,3.1850000063699997,1,1.09666666886,1.73833333681
45,45,0.2007,0.47666666762,4.70500000941,1,0.7783333348899999,2.91000000582
46,46,0.1624,0.34666666735999996,4.48833334231,1,0.82000000164,2.3500000046999996
