labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval
1,2,0.32,596.8833345270999,14.8500000297,2
2,4,0.4,534.8833344031,13.1333333596,2
3,6,0.42,340.65000068129996,7.4166666815,2
4,8,0.47,437.9333342092,10.7166666881,2
5,10,0.54,492.9166676525,12.3666666914,2
6,12,0.58,450.53333423439994,11.4000000228,2
7,14,0.75,386.8166674403,10.0500000201,2
8,16,0.48,440.1333342136,11.1000000222,2
9,18,0.39,474.166667615,12.066666690799998,2
10,20,0.4,406.2833341459,17.6333333686,2
11,22,0.44,321.63333397659994,7.116666680899999,2
12,24,0.4,429.8500008597,18.7666667042,2
13,26,0.38,299.3500005987,6.7000000134,2
14,28,0.34,464.2000009284,11.9333333572,2
15,30,0.35,462.10000092419995,11.9833333573,2
16,32,0.4,316.5666672998,7.250000014499999,2
17,34,0.33,420.11666750689994,10.7000000214,2
18,36,0.4,382.500000765,8.833333351,2
19,38,0.49,384.6666674359999,9.9333333532,2
20,40,0.33,313.1833339597,7.000000013999999,2
21,42,0.3,428.7000008574,18.2000000364,2
