labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1,0.185,332.87000066574,8.921666684509999,1,17.52666670172,1.83833333701
2,2,0.19,318.54333397042,9.71500001943,1,13.800000027599998,2.19166667105
3,3,0.1419,330.29166732724997,14.036666694739996,1,13.74000002748,2.9050000058100003
4,4,0.1704,256.2333338458,11.32500002265,1,10.000000019999998,1.66666667
5,5,0.1251,262.27833385789,12.95666669258,1,9.88666668644,3.5583333404499995
6,6,0.1303,218.30500043661,12.00666669068,1,10.000000019999998,1.66666667
7,7,0.184,241.23666714914,11.241666689149998,1,10.26166668719,2.6600000053199997
8,8,0.1306,268.62000053724,12.78666669224,1,10.000000019999998,1.66666667
9,9,0.1261,179.68833369271,7.295000014589999,1,9.98166668663,2.04333333742
10,10,0.093,277.49166722164995,13.07000002614,1,10.000000019999998,1.66666667
11,11,0.1328,252.24833383782996,14.07500002815,1,10.000000019999998,1.66666667
12,12,0.1291,224.333333782,8.72666668412,1,7.40166668147,2.1600000043199996
13,13,0.1205,229.50333379234,11.613333356559998,1,10.000000019999998,1.66666667
14,14,0.103,258.57500051715,10.316666687299998,1,14.120000028239998,2.5850000051699995
15,15,0.1123,233.24000046648,10.14666668696,1,7.300000014599999,2.2566666711799996
16,16,0.0759,227.54333378841997,9.46500001893,1,10.000000019999998,1.66666667
17,17,0.0982,204.47166707561,9.61000001922,1,10.000000019999998,1.66666667
18,18,0.11,192.40833371815,9.60166668587,1,10.000000019999998,1.66666667
19,19,0.0987,209.31166708528997,10.94666668856,1,10.000000019999998,1.66666667
20,20,0.0957,197.82000039564,9.04000001808,1,9.19166668505,2.52000000504
21,21,0.1025,175.89666701846,7.563333348459999,1,10.000000019999998,1.66666667
22,22,0.1276,165.46500033092997,7.545000015089999,1,10.000000019999998,1.66666667
23,23,0.1263,186.66666704,8.60500001721,1,10.000000019999998,1.66666667
24,24,0.1258,193.67000038734,10.20666668708,1,10.000000019999998,1.66666667
25,25,0.1456,180.18833369371,8.12666668292,1,9.69833335273,2.23833333781
26,26,0.1429,133.11833359956998,6.788333346909999,1,5.010000010019999,1.32500000265
27,27,0.1283,110.1000002202,6.958333347249999,1,10.000000019999998,1.66666667
28,28,0.0912,112.76500022553,10.17166668701,1,10.000000019999998,1.66666667
29,29,0.1213,90.07666684682,8.945000017889999,1,10.000000019999998,1.66666667
30,30,0.1093,90.07333351347998,9.36833335207,1,10.000000019999998,1.66666667
31,32,0.2462,53.158333439649994,2.8016666722699997,2,9.193333351719998,0.75333333484
32,34,1.04,14.888333363109998,0.92833333519,2,9.84000001968,0.32000000063999995
33,36,1.152,11.27666668922,0.93833333521,2,9.91333335316,0.333333334
34,38,1.1391,11.14500002229,0.66166666799,2,10.2500000205,0.21833333377
35,40,1.2852,10.44000002088,0.68000000136,2,10.59333335452,0.22166666710999997
36,42,1.2195,9.765000019529998,0.6916666680500001,2,10.703333354739998,0.2166666671
37,44,1.3476,9.62333335258,0.60166666787,2,11.01000002202,0.21833333377
38,46,1.4302,9.495000018989998,0.68000000136,2,10.33166668733,0.20333333374
39,48,1.531,10.67000002134,0.96333333526,2,11.4333333562,0.3000000005999999
40,50,1.0378,11.47833335629,0.8316666683299999,2,10.16000002032,0.32333333397999997
41,52,1.0893,10.98666668864,1.08500000217,2,10.78666668824,0.33833333400999993
42,55,0.9051,13.29333335992,1.3533333360399995,2,15.511666697689998,0.50333333434
