labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.16,187.166667041,6.000000011999999,2,17.833333369,1.833333337
2,4,0.16,131.50000026299998,4.3333333419999995,2,7.833333348999998,1.5000000029999998
3,6,0.17,124.166666915,5.166666676999999,2,7.166666681,1.833333337
4,8,0.18,81.83333349699998,2.8333333389999997,2,7.833333348999998,1.5000000029999998
5,10,0.21,77.333333488,1.833333337,2,9.333333352,1.333333336
6,11,0.23,63.00000012599999,2.5000000049999995,1,9.000000018,1.5000000029999998
7,12,0.21,50.000000099999994,1.333333336,1,9.500000019,1.333333336
8,13,0.18,49.333333432,1.166666669,1,6.66666668,1.166666669
9,14,0.25,61.500000123,2.5000000049999995,1,8.000000016,1.66666667
10,15,0.26,44.833333423,2.000000004,1,9.500000019,1.333333336
11,16,0.26,29.333333391999997,1.166666669,1,5.833333345,1.000000002
12,17,0.26,37.000000074,1.66666667,1,5.6666666779999995,1.333333336
13,18,0.32,31.500000062999995,1.000000002,1,6.833333347,1.166666669
14,19,0.25,22.666666712,1.000000002,1,6.500000013,1.166666669
15,20,0.29,20.333333374,0.833333335,1,5.000000009999999,0.833333335
16,21,0.51,21.333333376,0.833333335,1,5.166666676999999,0.833333335
17,22,0.56,13.166666693,0.500000001,1,5.500000011,1.000000002
18,23,0.38,9.500000019,0.500000001,1,5.833333345,0.833333335
19,24,0.57,12.666666692,0.500000001,1,6.500000013,0.833333335
20,25,0.44,9.333333352,0.333333334,1,7.000000013999999,0.833333335
21,26,0.62,9.166666685,0.500000001,1,5.000000009999999,0.833333335
