iteration,logOdds,memory,depth_code,accretion
1,-58.9864,0.183747,accRate[2],5.53299
1,-58.9864,0.183747,accRate[4],5.31003
1,-58.9864,0.183747,accRate[6],2.5937
1,-58.9864,0.183747,accRate[8],2.59293
1,-58.9864,0.183747,accRate[10],4.02124
1,-58.9864,0.183747,accRate[12],7.78559
1,-58.9864,0.183747,accRate[14],8.1473
1,-58.9864,0.183747,accRate[16],4.35946
1,-58.9864,0.183747,accRate[18],3.27192
1,-58.9864,0.183747,accRate[20],4.26247
2,-58.9948,0.580518,accRate[2],8.00641
2,-58.9948,0.580518,accRate[4],5.07417
2,-58.9948,0.580518,accRate[6],5.24729
2,-58.9948,0.580518,accRate[8],7.52373
2,-58.9948,0.580518,accRate[10],7.29143
2,-58.9948,0.580518,accRate[12],5.54907
2,-58.9948,0.580518,accRate[14],4.5003
2,-58.9948,0.580518,accRate[16],3.53826
2,-58.9948,0.580518,accRate[18],2.87318
2,-58.9948,0.580518,accRate[20],1.50804
3,-58.9892,0.52417,accRate[2],5.73034
3,-58.9892,0.52417,accRate[4],3.8252
3,-58.9892,0.52417,accRate[6],2.80436
3,-58.9892,0.52417,accRate[8],4.55847
3,-58.9892,0.52417,accRate[10],4.28719
3,-58.9892,0.52417,accRate[12],3.57914
3,-58.9892,0.52417,accRate[14],3.41925
3,-58.9892,0.52417,accRate[16],1.87687
3,-58.9892,0.52417,accRate[18],0.958718
3,-58.9892,0.52417,accRate[20],1.57535
4,-59.0099,0.615205,accRate[2],2.21643
4,-59.0099,0.615205,accRate[4],2.84449
4,-59.0099,0.615205,accRate[6],3.79378
4,-59.0099,0.615205,accRate[8],5.9875
4,-59.0099,0.615205,accRate[10],8.09829
4,-59.0099,0.615205,accRate[12],4.98986
4,-59.0099,0.615205,accRate[14],4.58774
4,-59.0099,0.615205,accRate[16],2.40467
4,-59.0099,0.615205,accRate[18],2.65493
4,-59.0099,0.615205,accRate[20],1.53157
5,-58.9806,0.589721,accRate[2],4.5079
5,-58.9806,0.589721,accRate[4],3.62136
5,-58.9806,0.589721,accRate[6],4.16707
5,-58.9806,0.589721,accRate[8],4.35014
5,-58.9806,0.589721,accRate[10],4.66269
5,-58.9806,0.589721,accRate[12],7.02688
5,-58.9806,0.589721,accRate[14],5.37025
5,-58.9806,0.589721,accRate[16],6.04236
5,-58.9806,0.589721,accRate[18],3.99986
5,-58.9806,0.589721,accRate[20],1.54507
6,-58.988,0.538181,accRate[2],3.19475
6,-58.988,0.538181,accRate[4],3.67874
6,-58.988,0.538181,accRate[6],3.63928
6,-58.988,0.538181,accRate[8],5.26999
6,-58.988,0.538181,accRate[10],6.64322
6,-58.988,0.538181,accRate[12],9.2622
6,-58.988,0.538181,accRate[14],5.72858
6,-58.988,0.538181,accRate[16],2.8019
6,-58.988,0.538181,accRate[18],3.77892
6,-58.988,0.538181,accRate[20],3.16502
7,-58.983,0.124323,accRate[2],5.51238
7,-58.983,0.124323,accRate[4],5.25068
7,-58.983,0.124323,accRate[6],6.73792
7,-58.983,0.124323,accRate[8],10.35
7,-58.983,0.124323,accRate[10],2.77216
7,-58.983,0.124323,accRate[12],3.2282
7,-58.983,0.124323,accRate[14],6.75563
7,-58.983,0.124323,accRate[16],6.76672
7,-58.983,0.124323,accRate[18],8.32625
7,-58.983,0.124323,accRate[20],2.88247
8,-58.9842,0.614642,accRate[2],3.97243
8,-58.9842,0.614642,accRate[4],6.25799
8,-58.9842,0.614642,accRate[6],7.66996
8,-58.9842,0.614642,accRate[8],3.98502
8,-58.9842,0.614642,accRate[10],3.24342
8,-58.9842,0.614642,accRate[12],2.04658
8,-58.9842,0.614642,accRate[14],1.43508
8,-58.9842,0.614642,accRate[16],1.99705
8,-58.9842,0.614642,accRate[18],3.08826
8,-58.9842,0.614642,accRate[20],1.16342
9,-59.0188,0.615455,accRate[2],5.53285
9,-59.0188,0.615455,accRate[4],5.90948
9,-59.0188,0.615455,accRate[6],3.82124
9,-59.0188,0.615455,accRate[8],1.45409
9,-59.0188,0.615455,accRate[10],1.2009
9,-59.0188,0.615455,accRate[12],1.86558
9,-59.0188,0.615455,accRate[14],1.88537
9,-59.0188,0.615455,accRate[16],2.08444
9,-59.0188,0.615455,accRate[18],2.14846
9,-59.0188,0.615455,accRate[20],1.22565
10,-58.9924,0.739271,accRate[2],4.8693
10,-58.9924,0.739271,accRate[4],3.49061
10,-58.9924,0.739271,accRate[6],3.89801
10,-58.9924,0.739271,accRate[8],3.58323
10,-58.9924,0.739271,accRate[10],3.66852
10,-58.9924,0.739271,accRate[12],1.60584
10,-58.9924,0.739271,accRate[14],1.65957
10,-58.9924,0.739271,accRate[16],1.77567
10,-58.9924,0.739271,accRate[18],2.22725
10,-58.9924,0.739271,accRate[20],2.7614
11,-58.992,0.808925,accRate[2],3.55963
11,-58.992,0.808925,accRate[4],3.46145
