depth	min	max	median	mean
0	-59	-59	-59	-59
1	-57	-50	-55	-55
2	-56	-42	-51	-50
3	-54	-35	-47	-46
4	-52	-27	-42	-42
5	-49	-20	-38	-37
6	-47	-13	-34	-33
7	-44	-5	-29	-28
8	-42	3	-24	-23
9	-39	11	-20	-18
10	-37	19	-15	-13
11	-35	26	-10	-9
12	-33	34	-6	-4
13	-30	41	-1	1
14	-29	49	4	6
15	-26	56	8	10
16	-24	64	13	15
17	-23	73	18	20
18	-21	82	23	25
