depth	min	max	median	mean
0	-61	-61	-61	-61
1	-58	-56	-57	-57
2	-56	-51	-54	-54
3	-52	-45	-49	-49
4	-50	-36	-45	-45
5	-46	-29	-40	-40
6	-43	-23	-35	-35
7	-38	-17	-29	-28
8	-34	-9	-22	-22
9	-28	8	-12	-11
10	-22	27	-2	-1
11	-16	34	6	7
12	-12	44	13	14
13	-10	49	17	17
14	-8	54	20	21
15	-5	60	25	26
16	-2	67	29	30
17	1	73	33	34
18	3	79	37	38
19	6	84	42	43
20	9	91	46	47
21	12	96	51	52
22	15	102	55	56
23	19	108	60	61
24	23	114	65	66
25	27	120	70	71
26	31	126	75	76
27	35	131	80	81
28	39	137	85	86
29	43	141	90	91
30	47	147	95	96
31	52	152	100	100
32	55	158	105	105
33	59	163	109	110
34	62	169	114	115
35	67	173	119	120
36	71	179	125	125
37	75	184	129	129
38	78	190	134	134
39	83	195	139	139
40	87	200	144	144
41	91	205	149	149
42	95	210	154	154
43	99	214	159	159
44	103	220	164	163
45	107	224	169	168
46	111	229	174	173
47	116	234	179	178
48	120	239	184	183
49	124	244	189	188
50	128	250	194	193
