labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,5,0.5,33.68,4.28,5,13.12,1.23
2,10,0.75,12.82,1.7,5,12.81,1.13
3,15,0.58,11.57,1.93,5,13.95,1.35
4,20,0.56,16.24,1.62,5,12.14,1.28
5,25,0.57,13.48,1.4,5,9.24,0.56
6,30,0.52,9.92,2.01,5,9.16,1.37
7,35,0.62,12.09,1.51,5,10.69,1.3
8,40,0.63,11.45,2.63,5,8.81,1.24
9,45,0.65,15.68,2.21,5,10.17,1.22
