labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1,0.99,30.93526959,7.73,1,6.78,3.091188807787552
2,2,1.04,23.11526959,7.79,1,7.09,3.23252634914657
3,3,1,32.77526959,8.17,1,8.64,3.939214055941659
4,4,1.14,27.92526959,7.59,1,7.09,3.23252634914657
5,5,1.03,12.99526959,7.78,1,7,3.1914928693971776
6,6,0.99,22.085269590000003,8.08,1,7.3,3.3282711352284853
7,7,1.01,34.215269590000005,7.98,1,7.22,3.291796931006803
8,8,1,29.975269590000003,8.35,1,5.38,2.4528902339081164
9,9,1.01,31.00526959,8.2,1,11.09,5.056236560230671
10,10,0.99,41.16526959,8.76,1,5.34,2.4346531317972753
11,11,1.11,14.73526959,8.23,1,7.78,3.5471163605585776
12,12,1.09,10.91526959,8.76,1,10.55,4.810035681734318
13,13,1.1,29.91526959,8.64,1,8.17,3.724928106139277
14,14,1.15,27.10526959,7.79,1,5.95,2.712768938987601
15,15,1.12,23.41526959,7.12,1,7.71,3.5152014318646057
16,17,1.21,37.65526959,8.39,1,7.88,3.59270911583568
17,19,1.1,30.35526959,7.59,1,7.97,3.633742595585072
18,21,1.23,20.925269590000003,7.38,1,7.28,3.319152584173065
19,23,1.33,20.16526959,7.47,1,7.78,3.5471163605585776
20,25,1.34,17.245269590000003,7.4,1,8.28,3.77508013694409
21,27,1.26,20.36526959,7.55,1,8.68,3.9574511580525
22,29,1.33,22.475269590000003,7.74,1,7.8,3.556234911613998
23,31,1.36,23.05526959,7.37,1,10.83,4.937695396510205
24,33,1.32,29.20526959,8.02,1,7.79,3.5516756360862876
