depth	min	max	median	mean
0	-67	-67	-67	-67
1	-66	-62	-64	-64
2	-62	-59	-61	-61
3	-61	-55	-58	-58
4	-57	-52	-55	-55
5	-55	-47	-52	-52
6	-53	-44	-49	-49
7	-51	-41	-47	-47
8	-50	-39	-45	-45
9	-49	-37	-44	-44
10	-47	-34	-42	-42
11	-45	-30	-40	-39
12	-41	-23	-34	-34
13	-35	-11	-26	-25
14	-33	-4	-22	-21
15	-30	0	-18	-18
16	-24	8	-10	-10
17	-17	21	0	1
18	-15	30	5	6
19	-12	36	9	10
20	-9	42	14	14
