labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.25,102.527988,11.30364321,2,18.44175998,1.438918347
2,6,0.33,92.92988477,9.933903634,2,17.41204597,1.106015961
3,8,0.33,104.5524119,11.39415398,2,17.21927466,1.324614551
4,10,0.38,77.26556287,8.570637904,2,20.28582001,1.413020705
5,12,0.41,74.49241914,8.241150365,2,18.60853436,1.318312004
6,14,0.45,59.90038174,6.826979609,2,19.84035501,1.42292985
7,16,0.43,58.2114806,6.550306805,2,18.28246471,1.290340669
8,18,0.47,52.45435909,5.995032405,2,20.61162566,1.410445401
9,20,0.43,42.86499228,5.108362938,2,17.60923372,1.304231058
10,22,0.49,45.87106928,5.651024827,2,16.46991247,1.390168017
11,26,0.28,32.14887016,4.015685683,2,16.55863042,1.219463127
12,32,0.15,19.90800296,3.80512079,2,11.74246035,1.34941567
13,38,0.13,17.90979695,2.884891246,2,8.312148553,0.967047695
14,44,0.12,9.888646178,2.735076322,2,7.780800638,1.123376541
15,50,0.18,13.03462725,2.500106659,2,8.564959577,0.968319755
16,56,0.17,3.460438615,2.2974186,2,8.445240621,0.995350013
17,66,0.19,11.81552271,3.056018593,2,8.911213511,1.209815333
