depth	min	max	median	mean
0	-65	-65	-65	-65
1	-64	-58	-62	-62
2	-64	-52	-59	-59
3	-62	-46	-55	-55
4	-60	-38	-51	-51
5	-58	-32	-47	-47
6	-57	-24	-43	-43
7	-55	-20	-40	-40
8	-53	-15	-37	-37
9	-51	-10	-34	-33
10	-50	-4	-30	-29
11	-47	1	-26	-26
12	-45	6	-23	-22
13	-42	11	-18	-18
14	-39	18	-14	-13
15	-36	22	-10	-9
16	-33	29	-5	-5
17	-30	33	-1	-1
18	-27	38	3	4
19	-23	43	8	8
20	-20	49	12	13
21	-17	53	17	17
22	-14	59	21	21
23	-11	64	25	26
24	-8	69	30	30
25	-4	73	34	34
26	-2	78	38	38
27	2	83	43	42
28	5	88	47	47
29	8	92	51	51
30	11	98	56	55
31	14	102	60	59
32	17	106	64	64
33	20	111	69	68
34	24	116	73	72
35	27	120	77	76
36	30	125	82	80
37	34	129	86	85
38	37	134	90	89
39	41	137	95	93
40	44	142	99	97
41	47	146	104	102
42	50	151	108	106
43	53	155	112	110
44	55	160	116	114
45	57	164	121	118
46	60	169	125	122
47	63	172	129	126
48	65	177	133	130
49	68	181	138	134
50	70	185	142	139
51	73	189	146	143
52	75	194	151	147
53	78	197	155	151
54	79	202	159	155
55	81	206	164	159
56	83	211	168	163
