labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval
1,2,0.13,175.5166670177,8.9166666845,2
2,4,0.28,127.8833335891,5.816666678299999,2
3,6,0.3,183.83333370099996,7.316666681299999,2
4,8,0.26,168.500000337,7.533333348399999,2
5,10,0.27,156.46666697959998,7.300000014599999,2
6,12,0.3,132.9666669326,5.6833333447,2
7,14,0.23,130.6166669279,6.000000011999999,2
8,16,0.23,165.18333366369998,6.6000000132,2
9,18,0.18,213.000000426,9.3000000186,2
10,20,0.22,200.7000004014,8.666666683999999,2
11,22,0.25,157.96666698259995,7.316666681299999,2
12,24,0.21,142.11666695089997,6.5833333465,2
13,26,0.19,150.3166669673,6.7166666801,2
14,28,0.2,134.333333602,6.1833333457,2
15,30,0.18,186.3666670394,7.183333347699999,2
16,32,0.19,320.5500006411,16.533333366399997,2
17,34,0.19,183.5833337005,8.4333333502,2
18,36,0.18,156.9500003139,7.9333333492,2
19,38,0.19,167.1833336677,8.5333333504,2
20,40,0.2,159.1166669849,7.6833333487,2
21,42,0.16,145.2833336239,6.966666680599999,2
