labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1,0.0882,465.98666759863994,17.008333367349998,1,6.89666668046,2.75833333885
2,2,0.1043,427.28666752124,14.61333336256,1,7.48500001497,2.2450000044899996
3,3,0.0714,309.66000061932,18.30166670327,1,8.33333335,1.66666667
4,4,0.0865,354.52666737571997,17.123333367580003,1,8.33333335,1.66666667
5,5,0.1278,272.55166721177,8.285000016569999,1,8.33333335,1.66666667
6,6,0.108,226.13833378561,8.593333350519998,1,8.33333335,1.66666667
7,7,0.1298,144.29166695525,12.62500002525,1,8.33333335,1.66666667
8,8,0.118,163.83166699433,8.61833335057,1,11.1000000222,2.43000000486
9,9,0.1812,124.30666691528,6.26500001253,1,8.05500001611,1.64833333663
10,10,0.2429,104.39666687546,6.076666678819999,1,8.121666682909998,1.75500000351
11,11,0.1942,110.04666688676,4.54500000909,1,7.34666668136,0.97000000194
12,12,0.196,97.53166686173,7.0516666807699995,1,9.55333335244,2.11000000422
13,13,0.2343,79.21166682508999,4.64166667595,1,13.59333336052,1.49666666966
14,14,0.2043,76.90833348714999,4.7533333428399995,1,14.42000002884,1.5716666698099997
15,15,0.188,90.38000018076,3.651666673969999,1,16.23666669914,1.11166666889
16,16,0.1471,116.64833356663,6.2516666791699995,1,14.22500002845,1.8166666703
17,17,0.1298,102.59000020518,6.503333346339999,1,7.80500001561,2.0700000041399997
18,18,0.1521,91.47666684962,5.60833334455,1,5.3150000106299995,1.4033333361399998
19,19,0.2085,63.07500012615,4.70500000941,1,10.97333335528,1.48666666964
20,20,0.1464,57.8666667824,7.34333334802,1,8.33333335,1.66666667
21,21,0.1341,57.84333344902,6.466666679599999,1,11.113333355559998,2.23666667114
22,22,0.1652,50.11000010022,3.3716666734099996,1,12.505000025009998,1.26333333586
23,23,0.1341,41.31000008262,3.31333333996,1,6.86833334707,1.08833333551
24,24,0.09,63.51000012702,5.78000001156,1,7.60333334854,1.91333333716
25,25,0.0935,36.83000007366,5.8483333450299995,1,8.33333335,1.66666667
26,26,0.0975,56.97166678061,4.92166667651,1,11.16166668899,1.6816666700299998
27,27,0.1388,40.92833341519,5.3000000106,1,9.68666668604,1.79333333692
28,28,0.1652,42.43833341820999,4.89333334312,1,16.230000032459998,1.68666667004
29,29,0.2343,27.05333338744,3.33333334,1,17.1500000343,1.4350000028699998
30,30,0.294,25.546666717759997,3.07500000615,1,20.69000004138,1.5533333364400002
31,32,0.3497,16.92500003385,1.4416666695499998,2,13.83833336101,0.52833333439
32,34,0.3918,24.41000004882,1.73000000346,2,23.08166671283,0.70666666808
33,36,0.3342,18.43166670353,1.76833333687,2,17.940000035879997,0.66833333467
