depth	min	max	median	mean
0	-61	-61	-61	-61
1	-58	-57	-58	-58
2	-55	-54	-54	-54
3	-51	-48	-49	-49
4	-47	-42	-44	-44
5	-45	-38	-41	-41
6	-43	-35	-38	-38
7	-39	-29	-34	-34
8	-36	-24	-29	-30
9	-33	-18	-25	-25
10	-30	-12	-20	-20
11	-26	-3	-14	-14
12	-23	6	-8	-8
13	-21	12	-5	-5
14	-19	18	-1	-1
15	-17	29	4	4
16	-14	40	9	10
17	-11	47	14	15
18	-9	56	19	20
19	-6	63	24	25
20	-4	73	29	30
