labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval
1,2,0.19,147.000000294,7.183333347699999,2
2,4,0.27,155.11666697689998,10.7166666881,2
3,6,0.28,82.73333349880001,5.0666666768,2
4,8,0.27,121.1000002422,6.1333333456,2
5,10,0.24,135.1000002702,6.750000013499999,2
6,12,0.21,155.2166669771,7.3833333481,2
7,14,0.19,166.46666699959997,7.7500000155,2
8,16,0.19,157.1333336476,7.6833333487,2
9,18,0.16,192.1000003842,8.2000000164,2
10,20,0.17,192.9833337193,8.016666682699999,2
11,22,0.12,166.83333366699998,8.6000000172,2
12,24,0.14,155.80000031160003,8.450000016899999,2
13,26,0.18,141.8666669504,12.9833333593,2
14,28,0.19,151.30000030259998,6.966666680599999,2
15,30,0.16,173.81666701429998,8.2500000165,2
16,32,0.13,130.76666692819998,8.733333350799999,2
17,34,0.11,122.23333357779998,8.6500000173,2
18,36,0.11,121.7333335768,8.7500000175,2
19,38,0.13,73.38333348009998,4.5666666758,2
20,40,0.11,109.3666668854,8.1000000162,2
