depth	min	max	median	mean
0	-66	-66	-66	-66
1	-65	-65	-65	-65
2	-65	-64	-64	-64
3	-64	-62	-63	-63
4	-63	-61	-62	-62
5	-63	-60	-61	-61
6	-62	-60	-61	-61
7	-62	-59	-60	-60
8	-61	-58	-59	-59
9	-60	-57	-58	-58
10	-59	-56	-57	-57
11	-58	-54	-56	-56
12	-57	-53	-55	-55
13	-55	-51	-53	-53
14	-54	-49	-52	-52
15	-52	-48	-51	-50
16	-51	-46	-49	-49
17	-49	-44	-47	-47
18	-48	-41	-45	-45
19	-45	-38	-43	-43
20	-43	-35	-41	-40
21	-42	-33	-39	-39
22	-40	-31	-38	-37
23	-39	-29	-36	-36
24	-37	-27	-34	-34
25	-35	-24	-32	-32
26	-34	-21	-30	-30
27	-31	-17	-28	-27
28	-29	-13	-25	-25
29	-26	-7	-22	-21
30	-23	-2	-19	-18
31	-21	2	-17	-16
32	-20	5	-15	-14
33	-18	8	-14	-12
34	-17	12	-13	-11
35	-16	15	-11	-9
36	-15	18	-10	-7
37	-14	21	-9	-6
38	-14	23	-8	-6
39	-13	25	-7	-4
40	-13	28	-6	-3
