depth	min	max	median	mean
0	-68	-68	-68	-68
1	-66	-63	-65	-65
2	-64	-59	-62	-62
3	-62	-56	-59	-59
4	-60	-52	-56	-56
5	-58	-49	-53	-53
6	-56	-46	-50	-51
7	-53	-43	-48	-48
8	-51	-40	-45	-45
9	-48	-37	-42	-42
10	-45	-34	-39	-39
11	-43	-31	-36	-37
12	-40	-28	-34	-34
13	-37	-25	-31	-31
14	-34	-23	-28	-28
15	-31	-20	-25	-25
16	-28	-17	-23	-23
17	-24	-14	-20	-20
18	-21	-11	-17	-17
19	-18	-8	-14	-14
20	-16	-4	-11	-11
21	-13	1	-8	-7
22	-11	7	-4	-4
23	-9	14	-1	0
24	-7	20	2	3
25	-4	26	5	7
26	-2	32	8	11
27	0	39	12	14
28	2	45	15	18
29	4	51	18	22
30	6	58	22	26
31	8	64	25	29
32	9	70	28	33
33	11	76	32	37
34	13	83	35	40
35	14	89	39	44
36	16	95	43	47
37	17	101	47	51
38	19	106	51	55
39	20	113	55	58
40	21	118	59	62
41	23	125	62	65
42	24	130	66	69
43	25	136	70	72
44	26	142	74	76
45	27	148	78	79
46	28	153	82	82
47	29	160	86	86
48	30	165	90	89
49	30	171	93	93
50	31	178	97	96
51	32	185	101	99
52	32	192	104	102
