iteration,logOdds,memory,depth_code,accretion
1,-58.9971,0.342622,accRate[2],1.62533
1,-58.9971,0.342622,accRate[4],2.91891
1,-58.9971,0.342622,accRate[6],3.14138
1,-58.9971,0.342622,accRate[8],8.04193
1,-58.9971,0.342622,accRate[10],4.19985
1,-58.9971,0.342622,accRate[12],5.25814
1,-58.9971,0.342622,accRate[14],3.20745
1,-58.9971,0.342622,accRate[16],3.02542
1,-58.9971,0.342622,accRate[18],6.29028
1,-58.9971,0.342622,accRate[20],3.11439
2,-58.9968,0.572617,accRate[2],2.20797
2,-58.9968,0.572617,accRate[4],1.95015
2,-58.9968,0.572617,accRate[6],2.90687
2,-58.9968,0.572617,accRate[8],2.47889
2,-58.9968,0.572617,accRate[10],2.32647
2,-58.9968,0.572617,accRate[12],3.91157
2,-58.9968,0.572617,accRate[14],1.36637
2,-58.9968,0.572617,accRate[16],1.64478
2,-58.9968,0.572617,accRate[18],1.1378
2,-58.9968,0.572617,accRate[20],1.53905
3,-58.9908,0.739225,accRate[2],5.82247
3,-58.9908,0.739225,accRate[4],6.33597
3,-58.9908,0.739225,accRate[6],4.61589
3,-58.9908,0.739225,accRate[8],5.86132
3,-58.9908,0.739225,accRate[10],7.00592
3,-58.9908,0.739225,accRate[12],7.84399
3,-58.9908,0.739225,accRate[14],9.04312
3,-58.9908,0.739225,accRate[16],6.23227
3,-58.9908,0.739225,accRate[18],6.19662
3,-58.9908,0.739225,accRate[20],6.64883
4,-59.0025,0.808443,accRate[2],2.95269
4,-59.0025,0.808443,accRate[4],3.18314
4,-59.0025,0.808443,accRate[6],3.68627
4,-59.0025,0.808443,accRate[8],2.76825
4,-59.0025,0.808443,accRate[10],2.52812
4,-59.0025,0.808443,accRate[12],2.7327
4,-59.0025,0.808443,accRate[14],2.17984
4,-59.0025,0.808443,accRate[16],2.24379
4,-59.0025,0.808443,accRate[18],2.53205
4,-59.0025,0.808443,accRate[20],2.45552
5,-58.9953,0.361213,accRate[2],1.8651199999999999
5,-58.9953,0.361213,accRate[4],3.40442
5,-58.9953,0.361213,accRate[6],6.83515
5,-58.9953,0.361213,accRate[8],2.21654
5,-58.9953,0.361213,accRate[10],4.71797
5,-58.9953,0.361213,accRate[12],5.77903
5,-58.9953,0.361213,accRate[14],5.68973
5,-58.9953,0.361213,accRate[16],3.74011
5,-58.9953,0.361213,accRate[18],3.32279
5,-58.9953,0.361213,accRate[20],3.3063
6,-59.0034,0.584114,accRate[2],2.75165
6,-59.0034,0.584114,accRate[4],3.84801
6,-59.0034,0.584114,accRate[6],4.09567
6,-59.0034,0.584114,accRate[8],4.84833
6,-59.0034,0.584114,accRate[10],3.99059
