depth	min	max	median	mean
0	-59	-59	-59	-59
1	-58	-51	-55	-55
2	-56	-44	-51	-51
3	-53	-37	-47	-47
4	-51	-28	-43	-42
5	-48	-21	-38	-37
6	-46	-13	-33	-32
7	-43	-5	-28	-27
8	-41	3	-24	-23
9	-38	10	-19	-18
10	-35	18	-14	-13
11	-33	24	-9	-8
12	-30	33	-4	-3
13	-28	39	1	2
14	-26	47	5	7
15	-24	54	10	12
16	-22	62	15	16
17	-20	70	20	21
18	-19	78	24	26
