depth	min	max	median	mean
0	-66	-66	-66	-66
1	-66	-65	-66	-66
2	-66	-65	-65	-65
3	-66	-64	-65	-65
4	-66	-63	-65	-65
5	-65	-62	-64	-64
6	-65	-61	-64	-63
7	-65	-60	-63	-63
8	-65	-60	-63	-63
9	-64	-59	-62	-62
10	-64	-58	-62	-62
11	-64	-58	-61	-61
12	-63	-57	-61	-61
13	-63	-56	-60	-60
14	-63	-56	-60	-60
15	-62	-55	-59	-59
16	-62	-54	-58	-58
17	-60	-52	-57	-56
18	-58	-50	-55	-55
19	-58	-49	-54	-54
20	-57	-49	-53	-53
21	-54	-45	-50	-50
22	-50	-41	-46	-46
23	-49	-39	-44	-44
24	-47	-37	-43	-43
25	-45	-36	-41	-41
26	-44	-34	-39	-39
27	-40	-30	-36	-36
28	-37	-26	-32	-32
29	-36	-25	-31	-31
30	-36	-25	-31	-30
31	-34	-23	-29	-29
32	-32	-21	-27	-27
33	-30	-19	-26	-25
34	-29	-18	-24	-24
35	-25	-15	-21	-21
36	-23	-12	-18	-18
37	-17	-7	-13	-13
38	-13	0	-7	-7
39	-10	10	-3	-2
40	-9	24	1	3
