labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.279190744730407,169.234806,7.457805009,2,35.52135296,5.886395633
2,6,0.402780234247125,158.0891847,6.161270505,2,32.76834298,5.065637563
3,10,0.585668117662296,122.7828523,5.846802491,2,37.0670319,5.075568683
4,14,0.621037600656404,115.036983,5.252245324,2,37.10232516,4.688019425
5,18,0.544126561348046,68.88276145,4.881455536,2,34.55403128,4.976918085
6,22,0.301194023507086,40.17602195,4.59927524,2,24.39685735,4.964476786
7,26,0.562528995721993,47.76592943,4.700774007,2,28.76274872,5.273170599
8,30,0.249252120935143,35.44788658,4.684742719,2,26.85221117,5.436337231
9,34,0.230758863786558,33.08985855,4.647452043,2,34.11197717,5.915371764
10,38,0.281906748314758,42.29410028,4.964959598,2,22.22878772,5.069723516
11,42,0.196301279235387,23.97691388,4.87666045,2,25.4880167,6.264004103
