labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1,0.291,336.23500067247,9.01166668469,1,16.446666699559998,1.89000000378
2,2,0.2865,290.83500058166993,8.46333335026,1,15.35333336404,1.58666666984
3,3,0.2817,244.73166715613,7.75833334885,1,16.033333365399997,1.7166666700999995
4,4,0.2905,251.89500050379,7.935000015869999,1,11.901666690469998,1.63833333661
5,5,0.2559,274.40166721546996,9.05500001811,1,14.72166669611,1.82833333699
6,6,0.3316,233.69166713405,6.846666680359999,1,12.200000024399998,1.31833333597
7,7,0.2802,249.47666716562,7.385000014769999,1,12.92333335918,1.49333333632
8,8,0.3566,221.37166710940997,6.68500001337,1,13.83666669434,1.3283333359899998
9,9,0.32,223.32833377999,8.24166668315,1,14.79500002959,1.7766666702199998
10,10,0.2902,215.39000043078,7.991666682649999,1,12.49000002498,1.8483333370299997
11,11,0.2804,247.000000494,8.67000001734,1,16.85166670037,1.59333333652
12,12,0.303,254.6000005092,8.35166668337,1,14.633333362599998,1.79166667025
13,13,0.2987,232.67000046534,7.328333347989999,1,15.83166669833,1.66500000333
14,14,0.2727,189.30166704527,7.32666668132,1,14.53500002907,1.7166666700999995
15,15,0.3296,193.52833372039,6.890000013779999,1,19.50666670568,1.51500000303
16,16,0.3012,197.45333372824,7.03000001406,1,13.930000027859998,1.5833333365
17,17,0.2391,235.01833380337,9.96500001993,1,16.19500003239,2.43000000486
18,18,0.2301,201.07500040215,8.84666668436,1,18.060000036119995,2.0750000041499996
19,19,0.2398,111.64833355663,4.61166667589,1,16.060000032119998,1.34333333602
20,20,0.2065,71.26666680919999,4.725000009449999,1,15.393333364119998,1.49166666965
21,21,0.2356,69.90833347315,3.21500000643,1,16.79833336693,1.2166666691
22,22,0.2739,71.36000014272,3.1683333396699997,1,17.120000034239997,1.2333333357999998
23,23,0.2278,92.15333351764,5.16000001032,1,20.77000004154,1.75500000351
24,24,0.2419,92.5166668517,4.950000009899999,1,20.60166670787,1.6783333366899995
25,25,0.2975,127.78333358889998,5.98000001196,1,14.74333336282,1.57833333649
26,26,0.2779,123.90666691447998,5.93500001187,1,12.38666669144,1.57666666982
27,27,0.3038,121.66666691,5.755000011509999,1,21.32666670932,1.7400000034799998
28,28,0.2378,101.64833353663,5.12333334358,1,17.00666670068,1.68833333671
29,29,0.2439,81.62833349659,5.0033333433400005,1,17.6500000353,1.51833333637
30,30,0.2692,83.22333349978001,4.053333341439999,1,14.19833336173,1.31833333597
31,32,0.1911,61.1333334556,2.9033333391399996,2,13.648333360629998,0.87166666841
32,34,0.2184,50.49000010098,2.2666666712000003,2,17.353333368039998,0.7700000015399999
33,36,0.3264,55.16166677698999,2.09000000418,2,18.91000003782,0.68000000136
34,38,0.3103,55.02666677672,2.54166667175,2,18.6333333706,0.8566666683799999
35,40,0.3257,46.88833342711,2.09166667085,2,14.80166669627,0.7166666680999999
36,42,0.3054,42.82166675231,2.4583333382499997,2,17.015000034029995,0.82833333499
37,44,0.256,40.32166674730999,2.8500000057,2,17.3833333681,1.04166666875
38,46,0.3155,27.298333387929997,2.45333333824,2,17.44166670155,0.83833333501
39,48,0.2784,43.22333341978,2.63666667194,2,15.276666697219998,0.89666666846
40,50,0.3598,35.85166673837,1.92833333719,2,16.85833336705,0.7266666681199999
41,52,0.3104,35.92500007184999,2.37500000475,2,17.03166670073,0.7850000015699999
42,54,0.41,31.721666730109995,1.7283333367899998,2,6.10500001221,0.44500000089
43,56,0.2684,31.78000006356,2.34833333803,2,14.51833336237,0.86000000172
44,58,0.3332,26.09333338552,2.69500000539,2,17.26500003453,0.8083333349499999
45,60,0.2464,27.133333387599997,2.53666667174,2,17.46500003493,0.98666666864
46,62,0.3119,22.88666671244,2.9333333391999994,2,19.89000003978,1.22666666912
47,64,0.3244,24.155000048309997,2.3616666713899996,2,15.57666669782,0.90166666847
48,66,0.2703,28.916666724499997,2.6800000053599997,2,13.41500002683,0.8516666683699999
49,68,0.2866,26.056666718779997,1.9600000039199996,2,16.06833336547,0.66166666799
