labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.59529401,40.38,4.537,2,14.205,0.9251
2,4,0.6958823,30.39,4.204,2,16.28,0.98505
3,6,0.692002219,31.91,4.105,2,14.325,0.9024
4,8,0.616748505,51.31,5.463,2,19.04,1.146
5,10,0.869649029,56.94,5.638,2,20.955,1.206
6,12,0.654923814,38.48,4.774,2,19.975,1.142
7,14,0.686742267,33.01,4.34,2,19.205,1.0615
8,16,0.703664087,28.99,4.197,2,19.195,1.0755
9,18,0.717476411,30.4,4.306,2,18.355,1.0825
10,20,0.715795269,26.65,4.252,2,18.82,1.09
11,22,0.73977522,25.38,3.998,2,19.950000000000003,1.0790000000000002
12,24,0.731659668,26.57,4.034,2,19.924999999999997,1.0845
13,26,0.709300923,25.37,4.128,2,19.270000000000003,1.083
14,28,0.712196678,27.69,4.186,2,19.07,1.0895
15,30,0.712596448,25.27,4.084,2,21.645000000000003,1.15
16,32,0.72115967,24.11,4.024,2,18.74,1.0645
17,34,0.730959315,28.52,4.293,2,23.465000000000003,1.206
18,36,0.709503631,27.69,4.104,2,22.28,1.143
19,38,0.693692606,29.83,4.304,2,24.36,1.2485
20,40,0.686709297,27.81,4.059,2,20.605,1.093
21,42,0.683367763,27.28,4.111,2,21.465,1.1275
22,44,0.686084707,26.33,4.22,2,21.38,1.141
23,46,0.690080469,25.66,4.15,2,19.965,1.093
