depth	min	max	median	mean
0	-60	-60	-60	-60
1	-59	-51	-56	-56
2	-57	-42	-52	-51
3	-55	-35	-48	-47
4	-53	-27	-44	-43
5	-51	-21	-40	-39
6	-49	-13	-35	-34
7	-46	-6	-31	-30
8	-44	1	-26	-25
9	-41	8	-22	-20
10	-39	16	-17	-16
11	-36	23	-13	-11
12	-33	30	-8	-6
13	-31	36	-3	-1
14	-28	44	1	3
15	-25	50	6	8
16	-23	57	11	13
17	-20	64	16	18
18	-18	71	21	22
19	-15	78	26	27
20	-13	85	31	32
21	-11	92	35	37
22	-8	100	40	42
23	-6	107	45	47
24	-4	114	50	51
25	-1	122	55	56
26	0	129	59	61
