labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1,0.44045487,73.89,6.297,1,24.89,1.282
2,2,0.583171933,73.89,6.297,1,24.89,1.282
3,3,0.515973121,88.99,8.568,1,24.705,1.5775
4,6,0.581223463,48.77,7.19,1,25.7,1.869
5,8,0.70547567,26.93,6.541,1,18.585,1.751
6,10,0.760994872,21.58,6.296,1,22.05,1.7174999999999998
7,12,0.732815837,21.66,5.387,1,21.795,1.545
8,14,0.743303436,25.83,6.651,1,21.245,1.777
9,16,0.683295956,23.01,5.471,1,20.06,1.4865
10,18,0.724102013,21.95,6.305,1,18.869999999999997,1.5995
11,20,0.703648516,26.38,6.549,1,26.715,1.8265
12,22,0.716048898,39.93,5.903,1,24.58,1.4525
13,24,0.726222005,19.93,5.653,1,22.805,1.6135000000000002
14,32,0.737403445,7.652,4.39,2,15.32,1.236
15,40,0.638136202,24.42,6.056,2,21.945,1.631
16,44,0.578869153,24.25,6.035,2,26.465,1.7485
17,46,0.662250804,31.94,4.171,2,20.975,1.1175
18,48,0.674512299,10.1,5.208,2,16.46,1.379
19,50,0.6883435,18.44,5.439,2,15.704999999999998,1.3475
20,54,0.70554717,11.25,4.399,2,17.685000000000002,1.2775
