depth	min	max	median	mean
0	-67	-67	-67	-67
1	-63	-60	-62	-62
2	-59	-54	-56	-56
3	-55	-48	-52	-52
4	-52	-42	-47	-47
5	-49	-37	-43	-43
6	-46	-32	-39	-39
7	-44	-27	-35	-35
8	-41	-22	-32	-32
9	-39	-17	-28	-28
10	-37	-12	-25	-25
11	-35	-7	-21	-21
12	-33	-2	-18	-18
13	-31	2	-14	-14
14	-28	7	-11	-11
15	-26	12	-7	-7
16	-24	17	-4	-4
17	-21	21	0	0
18	-18	26	4	3
19	-15	30	7	7
20	-12	35	11	11
21	-8	39	15	15
22	-5	44	19	19
23	-2	48	23	23
24	1	53	27	27
25	4	57	31	31
26	8	62	34	35
27	11	66	38	38
28	14	71	42	42
29	17	75	46	46
30	20	79	50	50
31	24	84	53	53
32	27	88	57	57
33	30	92	61	61
34	33	96	64	65
35	37	100	68	68
36	40	104	72	72
37	43	108	76	76
38	46	113	79	79
39	49	116	83	83
40	53	120	86	87
41	56	124	90	90
42	59	128	94	94
43	63	132	97	97
44	66	136	101	101
45	69	140	104	105
46	72	143	108	108
47	76	147	112	112
48	79	151	115	115
49	83	154	119	119
50	86	158	122	123
51	90	161	126	126
52	93	165	130	130
53	97	168	133	133
54	100	172	137	137
55	103	175	140	140
56	107	178	144	144
57	110	182	147	147
58	114	185	150	150
59	117	188	154	154
60	120	191	157	157
61	124	194	161	161
62	127	198	164	164
63	131	201	167	167
64	134	204	171	171
65	138	207	174	174
66	142	210	178	177
67	145	213	181	181
68	149	216	184	184
69	152	218	187	187
70	155	221	190	190
71	159	224	194	193
72	162	226	197	197
73	166	229	200	200
74	169	232	204	203
75	172	234	207	206
76	175	237	210	209
77	178	239	213	212
78	181	241	216	215
79	184	244	219	218
80	187	246	222	221
81	190	248	225	224
82	193	250	228	227
83	195	252	231	229
84	198	254	234	232
85	200	256	237	235
86	202	258	240	237
87	205	260	243	240
88	207	262	245	243
89	208	263	248	245
90	209	265	251	247
91	211	267	253	250
92	212	269	255	252
93	213	271	258	254
94	214	273	260	256
95	214	275	262	257
