depth	min	max	median	mean
0	-65	-65	-65	-65
1	-64	-63	-64	-64
2	-62	-61	-62	-62
3	-60	-59	-60	-60
4	-58	-56	-57	-57
5	-55	-53	-54	-54
6	-53	-50	-51	-51
7	-50	-46	-48	-48
8	-47	-42	-44	-44
9	-44	-38	-40	-40
10	-40	-32	-36	-36
11	-36	-27	-31	-31
12	-32	-21	-26	-26
13	-28	-15	-21	-21
14	-24	-8	-15	-16
15	-22	-2	-11	-11
16	-18	5	-6	-6
17	-15	13	0	-1
18	-12	21	4	4
19	-9	31	10	10
20	-5	43	17	17
21	-2	56	23	24
