labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1,0.07,278.76166722419,10.934776476425498,1,0.66166666799,5.380000010759999
2,2,0.23,218.01333376936,14.29182374006288,1,1.89000000378,1.79833333693
3,3,0.16,129.32166692530998,8.291192800360712,1,1.03833333541,2.32500000465
4,4,0.25,115.27166689721,10.057293669777776,1,1.02666666872,3.07833333949
5,5,0.19,113.8500002277,9.428385647136702,1,0.65666666798,3.83166667433
6,6,0.23,92.62666685192,8.681313922015027,1,0.71000000142,3.09500000619
7,7,0.27,81.37333349608,8.021654735890358,1,1.1433333356199995,2.29000000458
8,8,0.42,85.87000017173999,9.48050765304897,1,1.19666666906,2.65500000531
9,9,0.33,115.60833356454998,9.617694360627429,1,2.2483333378299997,1.37666666942
10,10,0.21,107.83166688233,7.746326922844005,1,1.1433333356199995,2.10333333754
11,11,0.31,105.92500021185,9.167309238238424,1,0.92500000185,2.48000000496
12,12,0.44,58.77833345089,7.705210373776159,1,2.21166667109,1.4783333362899995
13,13,0.25,39.85333341304,6.630957711814969,1,1.3666666694,2.22000000444
14,14,0.25,29.43833339221,6.279250675566699,1,1.1533333356399995,2.12333333758
15,15,0.33,34.68166673603,5.726406922519396,1,1.64833333663,1.46000000292
16,16,0.58,57.45500011490999,8.02944305748807,1,3.4566666735799996,0.71166666809
17,17,0.46,52.08666677084,7.199284122326708,1,3.1433333396199994,0.91000000182
18,18,0.42,43.57833342049,6.477499744933209,1,1.8700000037399995,1.59000000318
19,19,1.18,17.47000003494,5.544006785173982,1,4.513333342359999,0.666666668
20,20,1.5,7.941666682549999,4.4718033364614875,1,5.766666678199999,0.7333333347999998
21,21,1.58,7.333333347999999,4.183300141036978,1,6.613333346559999,0.62333333458
22,22,1.75,8.973333351279999,4.4825615906205645,1,7.32000001464,0.6333333346
23,23,1.46,7.460000014919999,4.44267312812836,1,5.9966666786600005,0.7900000015799999
24,24,1.25,6.3933333461199995,4.183993648154952,1,5.7500000115,0.6916666680500001
25,25,0.94,11.31000002262,4.952474419508473,1,4.3166666753000005,0.92500000185
26,26,0.44,25.11833338357,5.443370086288354,1,2.59500000519,1.19500000239
27,27,0.74,11.22166668911,4.726798315095823,1,5.345000010689999,0.79333333492
28,28,0.98,5.765000011530001,4.34859365109086,1,4.92000000984,0.8800000017599999
29,29,0.49,14.00500002801,4.84625429063522,1,3.15166667297,1.03666666874
30,30,0.56,14.421666695509998,4.631611200006916,1,4.116666674899999,0.75666666818
31,31,0.25,22.3000000446,4.687851922091757,1,2.08500000417,1.0833333355
32,32,0.27,28.79000005758,5.369216796163369,1,1.95166667057,1.3466666693599998
33,33,0.32,14.42000002884,4.811509359320078,1,2.7283333387899997,1.16166666899
34,34,0.26,10.28500002057,4.505382284072943,1,2.2883333379099997,1.08500000217
35,35,0.37,16.630000033259996,5.010510074985574,1,2.5966666718599996,1.1916666690499995
36,36,0.45,17.46333336826,4.972035419221755,1,3.0333333394,1.05500000211
37,37,0.27,18.03166670273,5.361583783784589,1,2.02833333739,1.51833333637
38,38,0.3,10.80166668827,6.0623253818890355,1,1.64166666995,2.10833333755
39,39,0.21,24.3000000486,5.9404472920853815,1,1.25666666918,1.95166667057
40,40,0.23,20.02166670671,5.049352003726753,1,1.17333333568,1.39833333613
41,41,0.21,11.63500002327,4.532071218174215,1,1.4500000028999998,1.16000000232
42,42,0.34,6.77666668022,4.005055493823565,1,1.3466666693599998,0.90500000181
43,43,0.39,7.59333334852,4.339920962901115,1,2.3600000047200003,1.0133333353599998
44,44,0.49,4.0433333414199994,3.7193189415088703,1,2.6933333387199996,0.72333333478
45,45,0.77,3.2900000065799997,4.266385415929111,1,3.65666667398,0.97000000194
46,46,1.05,3.7900000075799993,3.964414284408464,1,3.83500000767,0.79666666826
