depth	min	max	median	mean
0	-59	-59	-59	-59
1	-57	-57	-57	-57
2	-56	-55	-56	-56
3	-53	-53	-53	-53
4	-51	-50	-50	-50
5	-48	-47	-47	-47
6	-45	-44	-44	-44
7	-43	-41	-42	-42
8	-40	-39	-39	-39
9	-38	-36	-37	-37
10	-35	-33	-34	-34
11	-32	-29	-31	-31
12	-28	-26	-27	-27
13	-26	-23	-25	-24
14	-23	-20	-22	-22
15	-20	-17	-18	-18
16	-16	-13	-15	-14
17	-13	-9	-11	-11
18	-9	-5	-7	-7
19	-6	-1	-3	-3
20	-2	3	0	0
21	3	9	6	6
22	8	15	11	12
23	16	24	20	20
24	23	33	28	28
25	35	48	42	42
26	47	64	55	55
27	57	83	69	70
28	67	103	83	84
29	72	113	90	91
30	77	124	97	98
31	81	133	104	105
32	85	143	110	111
33	88	150	115	116
34	92	157	120	121
35	95	164	126	127
36	98	172	131	132
37	102	178	136	137
38	104	184	141	142
39	107	190	146	147
40	110	196	151	152
41	113	201	155	156
42	116	208	160	161
43	119	213	165	165
44	123	219	169	170
45	126	224	174	174
46	128	229	179	179
47	131	235	183	183
48	133	240	188	188
49	135	247	192	192
