labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval
1,2.5,0.10376,94.498500188997,51.06735449598179,2.5
2,5,0.18815,99.792333532918,53.92816248209773,2.5
3,7.5,0.23052,95.342166857351,51.52327522216379,2.5
4,10,0.28774,99.778000199556,53.92041669338741,2.5
5,15,0.28819,81.94333349722,44.28249392229225,5
6,20,0.43234,76.708166820083,41.45338962950227,5
7,35,0.50269,63.081833459497,34.08966645068201,5
